objectid,id_no,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,subspecies,subpop,event_year,source,basisofrec,catalog_no,dist_comm,island,tax_comm,legend,kingdom,phylum,class,order_,family,genus,category,latitude,longitude
3278173,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1937,WELT,PreservedSpecimen,WELT.SP036579,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.87950000,176.07110000
3278174,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1942,WELT,PreservedSpecimen,WELT.SP036666,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.90280000,173.83670000
3278175,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1942,WELT,PreservedSpecimen,WELT.SP009904,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.90280000,173.83670000
3278176,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1942,WELT,PreservedSpecimen,WELT.SP009905,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.90280000,173.83670000
3278177,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1942,WELT,PreservedSpecimen,WELT.SP036667,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.90280000,173.83670000
3278178,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1946,WELT,PreservedSpecimen,WELT.SP009906,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.29510000,174.00290000
3278179,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1946,WELT,PreservedSpecimen,WELT.SP036727,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.29510000,174.00290000
3278180,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63691 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278181,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,WELT,PreservedSpecimen,WELT.SP009869,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-42.44120000,171.20700000
3278182,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63693,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278183,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63693,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278184,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63692,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278185,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63690,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278186,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63692,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278187,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63690,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278188,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63694,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278189,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63691 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278190,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63933,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278192,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63694,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278193,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63691 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278194,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63933,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278195,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63691 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.25330000,175.12800000
3278196,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,WELT,PreservedSpecimen,WELT.SP009900,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.22290000,173.43770000
3278197,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63908,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.78130000,176.25200000
3278198,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 63908,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.78130000,176.25200000
3278199,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 84075,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.71830000,176.44000000
3278200,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1948,CHR,PreservedSpecimen,CHR 84075,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.71830000,176.44000000
3278201,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1949,WELT,PreservedSpecimen,WELT.SP036590,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-45.04260000,167.25130000
3278202,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1949,WELT,PreservedSpecimen,WELT.SP036591,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-45.04260000,167.25130000
3278203,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1949,WELT,PreservedSpecimen,WELT.SP009892,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21400000,172.59580000
3278204,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1949,WELT,PreservedSpecimen,WELT.SP013916,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.19270000,173.55310000
3278205,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1949,WELT,PreservedSpecimen,WELT.SP009910,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-37.65770000,178.24170000
3278206,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1951,WELT,PreservedSpecimen,WELT.SP036571,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.09690000,175.03210000
3278207,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1952,WELT,PreservedSpecimen,WELT.SP009898,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-45.14910000,167.49310000
3278208,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1954,WELT,PreservedSpecimen,WELT.SP009897,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.07260000,176.21870000
3278209,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1954,WELT,PreservedSpecimen,WELT.SP009891,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.41290000,175.40940000
3278210,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1955,WELT,PreservedSpecimen,WELT.SP009896,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.87950000,176.07110000
3278211,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1957,MPN,PreservedSpecimen,MPN 29481,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.15000000,171.66667000
3278212,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1959,CHR,PreservedSpecimen,CHR 184714,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.90700000,172.67800000
3278213,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1959,CHR,PreservedSpecimen,CHR 184714,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.90530000,172.67800000
3278214,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1961,CHR,PreservedSpecimen,CHR 184712,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.82030000,172.82000000
3278215,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1961,CHR,PreservedSpecimen,CHR 184712,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.82030000,172.82000000
3278216,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1962,CHR,PreservedSpecimen,CHR 125675,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.80230000,173.02300000
3278217,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1964,Naturalis,,L.1567221,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.16666700,171.68333300
3278218,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1964,WELT,PreservedSpecimen,WELT.SP094658,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.39840000,175.14430000
3278219,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1965,CHR,PreservedSpecimen,CHR 170530,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.19480000,172.29300000
3278220,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1965,HO,PreservedSpecimen,HO 81990,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-42.03177628,171.86721860
3278221,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1966,HO,PreservedSpecimen,HO 79120,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-38.76509341,177.00041060
3278222,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1967,CHR,PreservedSpecimen,CHR 181211,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.13510000,172.55400000
3278223,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1967,CHR,PreservedSpecimen,CHR 176019,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-42.58130000,173.42500000
3278224,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1968,CHR,PreservedSpecimen,CHR 171897,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.80970000,173.01700000
3278225,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1968,WELT,PreservedSpecimen,WELT.SP090998,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.11480000,175.23750000
3278226,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1969,WELT,PreservedSpecimen,WELT.SP094653,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.44630000,172.59430000
3278227,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1969,WELT,PreservedSpecimen,WELT.SP036610,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.14060000,175.06090000
3278228,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1971,CHR,PreservedSpecimen,CHR 386253,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-44.61080000,169.52500000
3278229,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1971,CHR,PreservedSpecimen,CHR 386253,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-44.61080000,169.52500000
3278230,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1971,CHR,PreservedSpecimen,CHR 224532,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.80300000,173.02800000
3278231,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1971,WELT,PreservedSpecimen,WELT.SP084190,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.62000000,176.15000000
3278232,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1979,WELT,PreservedSpecimen,WELT.SP094220,"Herbarium of Lake Pounui Reserve, Wairarapa.; Mature tree 7m.",,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.34410000,175.10910000
3278234,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1979,WELT,PreservedSpecimen,WELT.SP094217,"Herbarium of Lake Pounui Reserve, Wairarapa.; Seedling.",,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.33530000,175.10160000
3278235,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1974,CHR,PreservedSpecimen,CHR 276266,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.13430000,172.55400000
3278236,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1974,CHR,PreservedSpecimen,CHR 276266,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.13430000,172.55400000
3278237,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1975,CHR,PreservedSpecimen,CHR 323405,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.62230000,170.83400000
3278238,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1975,WELT,PreservedSpecimen,WELT.SP094647,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.29530000,173.36780000
3278239,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1976,MPN,PreservedSpecimen,MPN 39084,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.63333000,171.41667000
3278240,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1976,CHR,PreservedSpecimen,CHR 284514,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.10970000,172.44900000
3278241,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416761 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.90710000,173.82000000
3278242,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416732 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.98260000,173.83900000
3278243,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416732 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.98260000,173.83900000
3278244,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416751 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.75920000,172.90000000
3278245,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416751 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.75920000,172.90000000
3278246,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416751 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.75920000,172.90000000
3278247,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416751 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.75920000,172.90000000
3278248,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416768 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.62540000,172.72400000
3278249,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416768 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.62540000,172.72400000
3278250,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416768 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.62540000,172.72400000
3278251,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416768 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.62540000,172.72400000
3278252,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416746 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.55530000,172.94400000
3278253,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416746 B,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.55530000,172.94400000
3278254,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1977,CHR,PreservedSpecimen,CHR 416761 A,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.90710000,173.82000000
3278255,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1978,CANB,PreservedSpecimen,CBG 7900126.1,"3 m tree. Nature of sample: Flower. Purpose: Pollen analysis. Person: M. Macphail. Date: 11 May 2015. Inst./Country: ANU, Canberra.",,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-44.75000000,168.25000000
3278256,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1978,CHR,PreservedSpecimen,CHR 386593,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.85400000,171.21000000
3278257,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1978,CHR,PreservedSpecimen,CHR 386593,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.85400000,171.21000000
3278258,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1978,WELT,PreservedSpecimen,WELT.SP094656,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.29520000,173.36780000
3278259,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1981,University of Alberta Museums,PreservedSpecimen,93865,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-44.68333300,167.91666700
3278260,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1982,CHR,PreservedSpecimen,CHR 403913,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.84470000,172.98400000
3278261,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1984,CHR,PreservedSpecimen,CHR 641079,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.89260000,171.26000000
3278262,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1984,MPN,PreservedSpecimen,MPN 40260,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.23333000,175.45000000
3278263,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1984,CHR,PreservedSpecimen,CHR 417615,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-37.65580000,178.47800000
3278264,96478358,Nothofagus solandri,1,1,1,BGCI,2017,BGCI,,,1984,CHR,PreservedSpecimen,CHR 417615,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-37.65580000,178.47800000
3300733,32033,Nothofagus alessandrii,1,1,1,Megan Barstow,2017,E,,,2013,,LivingSpecimen,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,EN,-35.17297200,-72.09588900
3300892,32033,Nothofagus alessandrii,1,1,1,Megan Barstow,2017,E,,,2013,,LivingSpecimen,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,EN,-35.17286100,-72.09638900
