year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1961,182,37,Solea solea,Common sole,600525,95.1274284856655,Solea_solea-37
1961,182,37,Soleidae,Soles,400441,3.48017378945119,Soleidae-37
1961,182,37,Sparidae,"Porgies, seabreams",400330,231.241528433235,Sparidae-37
1961,182,37,Sparus aurata,Gilthead seabream,601164,330.774579256022,Sparus_aurata-37
1961,182,37,Sphyraena,"Barracudas, sennets",500372,153.580689454568,Sphyraena-37
1961,182,37,Sphyraenidae,Barracudas,400360,0.256438889273951,Sphyraenidae-37
1961,182,37,Spicara,Picarels,500679,25.9636598858361,Spicara-37
1961,182,37,Spicara smaris,Picarel,601766,3316.34913836375,Spicara_smaris-37
1961,182,37,Spondyliosoma cantharus,Black seabream,601356,86.113839593461,Spondyliosoma_cantharus-37
1961,182,37,Sprattus sprattus,European sprat,601357,0.171182449870806,Sprattus_sprattus-37
1961,182,37,Squalidae,Dogfish sharks,400013,0.16261702129087,Squalidae-37
1961,182,37,Squalus,Dogfishes,500107,101.656562149073,Squalus-37
1961,182,37,Squalus acanthias,Piked dogfish,600139,20.1175778996067,Squalus_acanthias-37
1961,182,37,Squilla mantis,Spottail mantis squillid,690392,0.0568237092204533,Squilla_mantis-37
1961,182,37,Tetrapturus belone,Mediterranean spearfish,601823,47.9471669423872,Tetrapturus_belone-37
1961,182,37,Thalassoma pavo,Ornate wrasse,602500,4.04662896498436,Thalassoma_pavo-37
1961,182,37,Thunnus thynnus,Atlantic bluefin tuna,600147,10332.9183914134,Thunnus_thynnus-37
1961,182,37,Trachinotus ovatus,Pompano,601773,3.30314237555412,Trachinotus_ovatus-37
1961,182,37,Trachinus,Weevers,500122,5.270353830962,Trachinus-37
1961,182,37,Trachinus draco,Greater weever,601363,80.9657738295124,Trachinus_draco-37
1961,182,37,Trachurus,"Jacks, horse mackerels",500661,21335.3967568078,Trachurus-37
1961,182,37,Trachurus mediterraneus,Mediterranean horse mackerel,601278,0.071667998504944,Trachurus_mediterraneus-37
1961,182,37,Trachurus trachurus,Atlantic horse mackerel,601365,121.746293427471,Trachurus_trachurus-37
1961,182,37,Triakidae,Houndsharks,400488,0.21863799496383,Triakidae-37
1961,182,37,Trichiurus lepturus,Largehead hairtail,601288,0.00694475509428906,Trichiurus_lepturus-37
1961,182,37,Trigla lyra,Piper gurnard,605038,1.31955538800748,Trigla_lyra-37
1961,182,37,Triglidae,"Searobins, gurnards",400266,33.4671141219837,Triglidae-37
1961,182,37,Trisopterus luscus,Pouting,601367,0.0479307765330243,Trisopterus_luscus-37
1961,182,37,Trisopterus minutus,Poor cod,600481,12.9101705775738,Trisopterus_minutus-37
1961,182,37,Umbrina canariensis,Canary drum,604548,0.00163308525662053,Umbrina_canariensis-37
1961,182,37,Umbrina cirrosa,Shi drum,601306,8.43963432362379,Umbrina_cirrosa-37
1961,182,37,Veneridae,Venus clams,490060,19.980437937951,Veneridae-37
1961,182,37,Xiphias gladius,Swordfish,600226,1343.46671318134,Xiphias_gladius-37
1961,182,37,Zeus faber,John dory,601370,7.93448715199218,Zeus_faber-37
1962,182,27,Alosa fallax,Twaite shad,605355,0.0131880134385813,Alosa_fallax-27
1962,182,27,Anguilla anguilla,European eel,600035,48.8272833914922,Anguilla_anguilla-27
1962,182,27,Anguilliformes,"Eels, morays",300026,642.448164201439,Anguilliformes-27
1962,182,27,Aphanopus carbo,Black scabbardfish,600646,0.041143459118627,Aphanopus_carbo-27
1962,182,27,Argyrosomus regius,Meagre,600418,29.950741065,Argyrosomus_regius-27
1962,182,27,Aristeus antennatus,Blue and red shrimp,690051,213.069825135546,Aristeus_antennatus-27
1962,182,27,Arnoglossus laterna,Mediterranean scaldfish,600041,0.00303062918380614,Arnoglossus_laterna-27
1962,182,27,Auxis rochei,Bullet tuna,600093,646.04573225577,Auxis_rochei-27
1962,182,27,Auxis thazard,Frigate tuna,600094,116.79896298344,Auxis_thazard-27
1962,182,27,Balistes capriscus,Grey triggerfish,607327,7.33285818865514,Balistes_capriscus-27
1962,182,27,Balistidae,Triggerfishes,400445,60.0959077827353,Balistidae-27
1962,182,27,Belone belone,Garfish,600047,1417.50049015556,Belone_belone-27
1962,182,27,Benthodesmus,Frostfishes,504140,1.33934663306646,Benthodesmus-27
1962,182,27,Bivalvia,Clams,290004,93.98638036088,Bivalvia-27
1962,182,27,Boops boops,Bogue,600203,1091.65560260132,Boops_boops-27
1962,182,27,Brama brama,Atlantic pomfret,600391,19.9031587807431,Brama_brama-27
1962,182,27,Cancer pagurus,Edible crab,690119,18.2673588457663,Cancer_pagurus-27
1962,182,27,Carangidae,"Jacks, pompanos",400314,175.285471050473,Carangidae-27
1962,182,27,Carcinus maenas,Green crab,690158,3.729631287959e-4,Carcinus_maenas-27
1962,182,27,Cardium edule,Common edible cockle,690087,11804.8147371624,Cardium_edule-27
1962,182,27,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,78.8542423898664,Cephalopoda-27
1962,182,27,Chamelea gallina,Striped venus,690404,399.361393535239,Chamelea_gallina-27
1962,182,27,Chelidonichthys cuculus,Red gurnard,600044,0.00508641030833496,Chelidonichthys_cuculus-27
1962,182,27,Chelidonichthys lucerna,Tub gurnard,601366,0.0361848091013439,Chelidonichthys_lucerna-27
1962,182,27,Chelon labrosus,Thicklip grey mullet,602499,0.00842608310995814,Chelon_labrosus-27
1962,182,27,Chimaera monstrosa,Rabbit fish,602503,0.140690096375123,Chimaera_monstrosa-27
1962,182,27,Chondrichthyes,"Sharks, rays, chimaeras",200538,1293.09102969845,Chondrichthyes-27
1962,182,27,Citharus linguatula,Spotted flounder,604943,7.6144028910701,Citharus_linguatula-27
1962,182,27,Clupea harengus,Atlantic herring,600024,88.8409917946204,Clupea_harengus-27
1962,182,27,Clupeidae,"Herrings, sardines, menhadens",400043,261.802881819072,Clupeidae-27
1962,182,27,Cnidaria,"Cnidarians, coelenterates",190196,2.56296756816303,Cnidaria-27
1962,182,27,Conger conger,European conger,600301,3538.17884890791,Conger_conger-27
1962,182,27,Congridae,"Conger, garden eels",400062,154.892380123417,Congridae-27
1962,182,27,Coris julis,Mediterranean rainbow wrasse,600058,0.00696207570262665,Coris_julis-27
1962,182,27,Coryphaena hippurus,Common dolphinfish,600006,115.62129222757,Coryphaena_hippurus-27
1962,182,27,Crangonidae,Brown shrimps,490044,166.993196171735,Crangonidae-27
1962,182,27,Crassostrea gigas,Pacific cupped oyster,690283,4.00284894894327,Crassostrea_gigas-27
1962,182,27,Dalatias licha,Kitefin shark,600669,0.032967923999558,Dalatias_licha-27
1962,182,27,Decapoda,"Crabs, lobsters, shrimps",390013,4.70319401560565,Decapoda-27
1962,182,27,Dentex,Toothed seabreams,500809,3.779405106,Dentex-27
1962,182,27,Dentex dentex,Common dentex,600439,144.146125930152,Dentex_dentex-27
1962,182,27,Dentex gibbosus,Pink dentex,604536,26.4716844628661,Dentex_gibbosus-27
1962,182,27,Dicentrarchus labrax,European seabass,600063,49.8302577109826,Dicentrarchus_labrax-27
1962,182,27,Dicentrarchus punctatus,Spotted seabass,600394,0.30469879984158,Dicentrarchus_punctatus-27
1962,182,27,Dicologlossa cuneata,Wedge sole,600526,91.9251814785183,Dicologlossa_cuneata-27
1962,182,27,Diplodus,Two-toothed seabreams,500705,56.1571800135,Diplodus-27
1962,182,27,Diplodus annularis,Annular seabream,601752,0.0735435505282484,Diplodus_annularis-27
1962,182,27,Diplodus sargus sargus,White seabream,601753,25.9414890720537,Diplodus_sargus_sargus-27
1962,182,27,Diplodus vulgaris,Common twobanded seabream,601754,12.6778670296326,Diplodus_vulgaris-27
1962,182,27,Echinoidea,"Sea urchins, sea hedgehogs",290011,1.69849337398244,Echinoidea-27
1962,182,27,Elasmobranchii,"Sharks, rays, skates",200004,1509.69568583484,Elasmobranchii-27
1962,182,27,Engraulis encrasicolus,European anchovy,600066,67042.2568887361,Engraulis_encrasicolus-27
1962,182,27,Epinephelus marginatus,Dusky grouper,606470,5.00117380125645,Epinephelus_marginatus-27
1962,182,27,Etmopterus,Lanternsharks,500642,0.155938736849767,Etmopterus-27
1962,182,27,Etmopterus spinax,Velvet belly,600687,0.225572635410001,Etmopterus_spinax-27
1962,182,27,Euthynnus alletteratus,Little tunny,600097,3.86945830891706,Euthynnus_alletteratus-27
1962,182,27,Gadidae,"Cods, haddocks",400183,649.872835306893,Gadidae-27
1962,182,27,Gadiformes,Cods,300044,16419.5318560331,Gadiformes-27
1962,182,27,Galeorhinus galeus,Tope shark,604642,21.0652760906225,Galeorhinus_galeus-27
1962,182,27,Galeus melastomus,Blackmouth catshark,600807,10.511978462116,Galeus_melastomus-27
1962,182,27,Gastropoda,Sea snails,290006,130.936830756324,Gastropoda-27
1962,182,27,Goneplax rhomboides,Goneplax rhomboides,690896,1.1053145830622e-4,Goneplax_rhomboides-27
1962,182,27,Helicolenus dactylopterus,Blackbelly rosefish,600076,17.1183506622662,Helicolenus_dactylopterus-27
1962,182,27,Hexanchus griseus,Bluntnose sixgill shark,600637,0.0222911350373741,Hexanchus_griseus-27
1962,182,27,Homarus gammarus,European lobster,690125,208.805947160631,Homarus_gammarus-27
1962,182,27,Hoplostethus mediterraneus mediterraneus,Mediterranean slimehead,604964,0.029929047646192,Hoplostethus_mediterraneus_mediterraneus-27
1962,182,27,Katsuwonus pelamis,Skipjack tuna,600107,1521.79190186597,Katsuwonus_pelamis-27
1962,182,27,Labridae,"Wrasses, gropers, tuskfishes",400362,9.17392082540851,Labridae-27
1962,182,27,Lepidorhombus,Megrims,503124,7387.07893134447,Lepidorhombus-27
1962,182,27,Lepidorhombus boscii,Fourspot megrim,600027,0.00177818461081874,Lepidorhombus_boscii-27
1962,182,27,Lepidorhombus whiffiagonis,Megrim,600028,39.6059266216514,Lepidorhombus_whiffiagonis-27
1962,182,27,Lichia amia,Leerfish,600692,14.4036156683835,Lichia_amia-27
1962,182,27,Limanda limanda,Common dab,600695,196.754807663406,Limanda_limanda-27
1962,182,27,Lithognathus mormyrus,Sand steenbras,600706,61.143329619,Lithognathus_mormyrus-27
1962,182,27,Littorina,Periwinkles,590049,236.666453046093,Littorina-27
1962,182,27,Liza,Mullets,504212,3.7042071428199e-4,Liza-27
1962,182,27,Liza aurata,Golden grey mullet,601735,226.631745996007,Liza_aurata-27
1962,182,27,Liza ramada,Thinlip grey mullet,604583,6.90281395228184,Liza_ramada-27
1962,182,27,Loliginidae,Common pencil squids,490010,3006.50281003237,Loliginidae-27
1962,182,27,Lophius,Frogfishes,500112,5619.23099597574,Lophius-27
1962,182,27,Lophius budegassa,Blackbellied angler,605094,1.13825053995931,Lophius_budegassa-27
1962,182,27,Lophius piscatorius,Angler,600716,0.0396387204416483,Lophius_piscatorius-27
1962,182,27,Macrouridae,"Grenadiers, rattails",400185,343.611655695024,Macrouridae-27
1962,182,27,Maja squinado,Spinous spider crab,690387,18.0377752843313,Maja_squinado-27
1962,182,27,Marine finfishes not identified,Finfishes,100139,49187.184585592,Marine_finfishes_not_identified-27
1962,182,27,Marine fishes not identified,Marine fishes nei,100039,15743.4789622081,Marine_fishes_not_identified-27
1962,182,27,Marine pelagic fishes not identified,Pelagic fishes,100339,5773.76249483468,Marine_pelagic_fishes_not_identified-27
1962,182,27,Melanogrammus aeglefinus,Haddock,601381,523.706268471521,Melanogrammus_aeglefinus-27
1962,182,27,Melicertus kerathurus,Caramote prawn,690070,0.334273940627228,Melicertus_kerathurus-27
1962,182,27,Merlangius merlangus,Whiting,600029,2108.70066574531,Merlangius_merlangus-27
1962,182,27,Merluccius merluccius,European hake,600030,202120.695354783,Merluccius_merluccius-27
1962,182,27,Microchirus variegatus,Thickback sole,600032,0.00368473425326,Microchirus_variegatus-27
1962,182,27,Micromesistius poutassou,Blue whiting,600031,3473.62576234516,Micromesistius_poutassou-27
1962,182,27,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,11845.2257692124,Miscellaneous_aquatic_invertebrates-27
1962,182,27,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,1552.71300548358,Miscellaneous_marine_crustaceans-27
1962,182,27,Mola mola,Ocean sunfish,601732,0.151658462439264,Mola_mola-27
1962,182,27,Mollusca,"Clams, seasnails, squids, octopuses",190195,16570.7347698086,Mollusca-27
1962,182,27,Molva molva,Ling,600033,1537.06627487968,Molva_molva-27
1962,182,27,Mugil cephalus,Flathead grey mullet,600785,0.0490024124390494,Mugil_cephalus-27
1962,182,27,Mugilidae,"Mullets, grey mullets",400359,19.3007756210067,Mugilidae-27
1962,182,27,Mullidae,Goatfishes,400332,51.0307408141461,Mullidae-27
1962,182,27,Mullus,Atlantic goatfishes,500143,1.90784024231641,Mullus-27
1962,182,27,Mullus barbatus barbatus,Red mullet,600790,29.5191194706079,Mullus_barbatus_barbatus-27
1962,182,27,Mullus surmuletus,Surmullet,601327,95.971278900446407,Mullus_surmuletus-27
1962,182,27,Myliobatis aquila,Common eagleray,604330,0.134729867120606,Myliobatis_aquila-27
1962,182,27,Mytilus edulis,Blue mussel,690053,47851.4283623004,Mytilus_edulis-27
1962,182,27,Naucrates ductor,Pilotfish,600998,0.00293688452470631,Naucrates_ductor-27
1962,182,27,Nephrops norvegicus,Norway lobster,690273,1694.21290263744,Nephrops_norvegicus-27
1962,182,27,Oblada melanura,Saddled seabream,600850,3.66510200873571,Oblada_melanura-27
1962,182,27,Octopus vulgaris,Common octopus,690088,655.541276415214,Octopus_vulgaris-27
1962,182,27,Ommastrephidae,Arrow squids,490004,1.16438235883658,Ommastrephidae-27
1962,182,27,Ostrea edulis,European flat oyster,690123,476.339795782271,Ostrea_edulis-27
1962,182,27,Pagellus acarne,Axillary seabream,600889,39.4635274278138,Pagellus_acarne-27
1962,182,27,Pagellus bogaraveo,Blackspot seabream,600890,238.439657331418,Pagellus_bogaraveo-27
1962,182,27,Pagellus erythrinus,Common pandora,600893,98.2526881425,Pagellus_erythrinus-27
1962,182,27,Pagrus auriga,Redbanded seabream,605066,50.2217613007557,Pagrus_auriga-27
1962,182,27,Pagrus pagrus,Red porgy,601756,89.0712414664452,Pagrus_pagrus-27
1962,182,27,Palaemon serratus,Common prawn,690090,34.0235580058918,Palaemon_serratus-27
1962,182,27,Palinurus,Spiny lobsters,590082,0.582492369,Palinurus-27
1962,182,27,Palinurus elephas,Common spiny lobster,690092,3.3848724470017e-4,Palinurus_elephas-27
1962,182,27,Paracentrotus lividus,Stony sea urchin,690400,0.00525989868631397,Paracentrotus_lividus-27
1962,182,27,Pecten maximus,Great Atlantic scallop,690156,78.268079048237,Pecten_maximus-27
1962,182,27,Perciformes,Perch-likes,300060,15296.7017716617,Perciformes-27
1962,182,27,Peristediidae,"Armored searobins, gurnards",400581,0.0345075029549299,Peristediidae-27
1962,182,27,Phycis,"Gunnels, forkbeards",509303,23.3648614333103,Phycis-27
1962,182,27,Phycis blennoides,Greater forkbeard,601340,3.71102366523164,Phycis_blennoides-27
1962,182,27,Phycis phycis,Forkbeard,601747,6.29853777702033,Phycis_phycis-27
1962,182,27,Plectorhinchus mediterraneus,Rubberlip grunt,600398,49.5388513612051,Plectorhinchus_mediterraneus-27
1962,182,27,Pleuronectes platessa,European plaice,601342,642.431589739392,Pleuronectes_platessa-27
1962,182,27,Pleuronectidae,Righteye flounders,400440,492.370937116892,Pleuronectidae-27
1962,182,27,Pleuronectiformes,Flatfishes,300061,1384.9262342375,Pleuronectiformes-27
1962,182,27,Pollachius pollachius,Pollack,600034,941.858805884778,Pollachius_pollachius-27
1962,182,27,Pomadasys incisus,Bastard grunt,605003,11.656067565224,Pomadasys_incisus-27
1962,182,27,Pomatomus saltatrix,Bluefish,600364,20.6833782870144,Pomatomus_saltatrix-27
1962,182,27,Portunidae,Swimming crabs,490031,12.8950873243402,Portunidae-27
1962,182,27,Prionace glauca,Blue shark,600898,2.75057863361898,Prionace_glauca-27
1962,182,27,Raja,"Stingrays, skates",500108,6331.97258365035,Raja-27
1962,182,27,Raja miraletus,Brown ray,605014,0.210289917480256,Raja_miraletus-27
1962,182,27,Rajidae,Stingrays,400019,19.6637896254457,Rajidae-27
1962,182,27,Ruditapes decussatus,Grooved carpet shell,690166,5.46288127615046,Ruditapes_decussatus-27
1962,182,27,Sarda sarda,Atlantic bonito,600115,7586.98541133423,Sarda_sarda-27
1962,182,27,Sardina pilchardus,European pilchard,601350,51722.1742498151,Sardina_pilchardus-27
1962,182,27,Sardinella aurita,Round sardinella,601043,64.0430682780714,Sardinella_aurita-27
1962,182,27,Sarpa salpa,Salema,600204,4.17390239285821,Sarpa_salpa-27
1962,182,27,Sciaena umbra,Brown meagre,601707,14.2516163338143,Sciaena_umbra-27
1962,182,27,Sciaenidae,"Drums, croakers",400331,118.794049503373,Sciaenidae-27
1962,182,27,Scomber,Chub mackerels,500142,5.73484204100384,Scomber-27
1962,182,27,Scomber colias,Atlantic chub mackerel,654736,0.0622430049719951,Scomber_colias-27
1962,182,27,Scomberomorus,Spanish mackerels,500487,0.00186300199149564,Scomberomorus-27
1962,182,27,Scomber scombrus,Atlantic mackerel,600118,10439.6823684532,Scomber_scombrus-27
1962,182,27,Scombridae,"Mackerels, tunas, bonitos",400416,731.68014827578,Scombridae-27
1962,182,27,Scombroidea,"Tunas, bonitos, billfishes",300036,2161.90585003187,Scombroidea-27
1962,182,27,Scophthalmidae,Turbots,400515,174.04669525321,Scophthalmidae-27
1962,182,27,Scophthalmus maximus,Turbot,601348,306.088935777787,Scophthalmus_maximus-27
1962,182,27,Scophthalmus rhombus,Brill,600529,0.00552510355263691,Scophthalmus_rhombus-27
1962,182,27,Scorpaena,Scorpionfishes,500134,11.029943103,Scorpaena-27
1962,182,27,Scorpaena porcus,Black scorpionfish,601758,24.0531365475141,Scorpaena_porcus-27
1962,182,27,Scorpaena scrofa,Red scorpionfish,601759,14.2690811552788,Scorpaena_scrofa-27
1962,182,27,Scyliorhinus canicula,Smallspotted catshark,600845,3.35146190929555,Scyliorhinus_canicula-27
1962,182,27,Sebastidae,"Rockfishes, rockcods, thornyheads",400573,133.02072463703,Sebastidae-27
1962,182,27,Sepia officinalis,Common cuttlefish,690085,337.799950400448,Sepia_officinalis-27
1962,182,27,Sepiidae,Cuttlefishes,490011,2.23665176233242,Sepiidae-27
1962,182,27,Seriola dumerili,Greater amberjack,601005,215.40517631115,Seriola_dumerili-27
1962,182,27,Serranus,Groupers,500901,0.0169084054341019,Serranus-27
1962,182,27,Serranus cabrilla,Comber,601353,72.35473732775,Serranus_cabrilla-27
1962,182,27,Solea,Soles,500618,247.010287067393,Solea-27
1962,182,27,Solea senegalensis,Senegalese sole,608852,1.56699809579759,Solea_senegalensis-27
1962,182,27,Solea solea,Common sole,600525,1255.42559832337,Solea_solea-27
1962,182,27,Soleidae,Soles,400441,287.180573305259,Soleidae-27
1962,182,27,Sparidae,"Porgies, seabreams",400330,15100.0567834987,Sparidae-27
1962,182,27,Sparus aurata,Gilthead seabream,601164,47.1821167345602,Sparus_aurata-27
1962,182,27,Sphoeroides,Puffers,509125,9.14797068917514,Sphoeroides-27
1962,182,27,Sphyraena,"Barracudas, sennets",500372,25.7477916308009,Sphyraena-27
1962,182,27,Spicara maena,Blotched picarel,604887,8.74483968280923,Spicara_maena-27
1962,182,27,Spondyliosoma cantharus,Black seabream,601356,11.175931536,Spondyliosoma_cantharus-27
1962,182,27,Sprattus sprattus,European sprat,601357,31.6608333074007,Sprattus_sprattus-27
1962,182,27,Squalidae,Dogfish sharks,400013,430.013626920374,Squalidae-27
1962,182,27,Squaliformes,"Bramble, sleeper, dogfish sharks",300009,406.004811593452,Squaliformes-27
1962,182,27,Squalus,Dogfishes,500107,17.215201219234,Squalus-27
1962,182,27,Tetrapturus belone,Mediterranean spearfish,601823,3.5317329471711e-4,Tetrapturus_belone-27
1962,182,27,Thunnus,Tunas,501905,6.08869622208018,Thunnus-27
1962,182,27,Thunnus albacares,Yellowfin tuna,600143,3911.69924906666,Thunnus_albacares-27
1962,182,27,Thunnus obesus,Bigeye tuna,600146,168.891148614307,Thunnus_obesus-27
1962,182,27,Thunnus thynnus,Atlantic bluefin tuna,600147,1467.36809329145,Thunnus_thynnus-27
1962,182,27,Trachinotus ovatus,Pompano,601773,0.329382013258616,Trachinotus_ovatus-27
1962,182,27,Trachinus draco,Greater weever,601363,25.1065119802095,Trachinus_draco-27
