ANO,MES,PROVINCIA,RAMA,REXIME,AFILIACIONS
2011,Setembro,Ourense,Resto de servizos,Réxime de autónomos,12434
2011,Setembro,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,737
2011,Setembro,Ourense,Servizos de aloxamento,Réxime de autónomos,131
2011,Setembro,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3882
2011,Setembro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2899
2011,Setembro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,522
2011,Setembro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,165
2011,Setembro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1286
2011,Setembro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,6046
2011,Setembro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,20710
2011,Setembro,Pontevedra,Construción,Réxime de autónomos,9602
2011,Setembro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,53156
2011,Setembro,Pontevedra,Industria e enerxía,Réxime de autónomos,5015
2011,Setembro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2845
2011,Setembro,Pontevedra,Non clasificados,Réxime de autónomos,0
2011,Setembro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,149524
2011,Setembro,Pontevedra,Resto de servizos,Réxime de autónomos,38857
2011,Setembro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3505
2011,Setembro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,546
2011,Setembro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,12830
2011,Setembro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,7595
2012,Xaneiro,A Coruña,Agrario,Agrario,1502
2012,Xaneiro,A Coruña,Mar,Mar,6559
2012,Xaneiro,A Coruña,R. especial empregados fogar,R. especial empregados fogar,7888
2012,Xaneiro,Lugo,Agrario,Agrario,1499
2012,Xaneiro,Lugo,Mar,Mar,1873
2012,Xaneiro,Lugo,R. especial empregados fogar,R. especial empregados fogar,2687
2012,Xaneiro,Ourense,Agrario,Agrario,339
2012,Xaneiro,Ourense,Mar,Mar,0
2012,Xaneiro,Ourense,R. especial empregados fogar,R. especial empregados fogar,2638
2012,Xaneiro,Pontevedra,Agrario,Agrario,1289
2012,Xaneiro,Pontevedra,Mar,Mar,14730
2012,Xaneiro,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,5706
2012,Xaneiro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,572
2012,Xaneiro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,171
2012,Xaneiro,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1599
2012,Xaneiro,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,13617
2012,Xaneiro,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,25844
2012,Xaneiro,A Coruña,Construción,Réxime de autónomos,11372
2012,Xaneiro,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,50009
2012,Xaneiro,A Coruña,Industria e enerxía,Réxime de autónomos,5376
2012,Xaneiro,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2893
2012,Xaneiro,A Coruña,Non clasificados,Réxime de autónomos,0
2012,Xaneiro,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,201615
2012,Xaneiro,A Coruña,Resto de servizos,Réxime de autónomos,45039
2012,Xaneiro,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2412
2012,Xaneiro,A Coruña,Servizos de aloxamento,Réxime de autónomos,531
2012,Xaneiro,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,14808
2012,Xaneiro,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,9862
2012,Xaneiro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,46
2012,Xaneiro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,44
2012,Xaneiro,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,710
2012,Xaneiro,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,14563
2012,Xaneiro,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,7042
2012,Xaneiro,Lugo,Construción,Réxime de autónomos,3959
2012,Xaneiro,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11531
2012,Xaneiro,Lugo,Industria e enerxía,Réxime de autónomos,2121
2012,Xaneiro,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1053
2012,Xaneiro,Lugo,Non clasificados,Réxime de autónomos,0
2012,Xaneiro,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,50036
2012,Xaneiro,Lugo,Resto de servizos,Réxime de autónomos,13597
2012,Xaneiro,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,798
2012,Xaneiro,Lugo,Servizos de aloxamento,Réxime de autónomos,200
2012,Xaneiro,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4286
2012,Xaneiro,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2804
2012,Xaneiro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,70
2012,Xaneiro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,32
2012,Xaneiro,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1108
2012,Xaneiro,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,3785
2012,Xaneiro,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,5730
2012,Xaneiro,Ourense,Construción,Réxime de autónomos,4404
2012,Xaneiro,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13672
2012,Xaneiro,Ourense,Industria e enerxía,Réxime de autónomos,2508
2012,Xaneiro,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1400
2012,Xaneiro,Ourense,Non clasificados,Réxime de autónomos,0
2012,Xaneiro,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,44469
2012,Xaneiro,Ourense,Resto de servizos,Réxime de autónomos,12370
2012,Xaneiro,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,658
2012,Xaneiro,Ourense,Servizos de aloxamento,Réxime de autónomos,124
2012,Xaneiro,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3732
2012,Xaneiro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2849
2012,Xaneiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,491
2012,Xaneiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,153
2012,Xaneiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,981
2012,Xaneiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,5916
2012,Xaneiro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,17913
2012,Xaneiro,Pontevedra,Construción,Réxime de autónomos,9205
2012,Xaneiro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,50819
2012,Xaneiro,Pontevedra,Industria e enerxía,Réxime de autónomos,4948
2012,Xaneiro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2770
2012,Xaneiro,Pontevedra,Non clasificados,Réxime de autónomos,0
2012,Xaneiro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,147998
2012,Xaneiro,Pontevedra,Resto de servizos,Réxime de autónomos,38427
2012,Xaneiro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2235
2012,Xaneiro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,447
2012,Xaneiro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11420
2012,Xaneiro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,7301
2012,Outubro,A Coruña,Agrario,Agrario,1644
2012,Outubro,A Coruña,Mar,Mar,6619
2012,Outubro,A Coruña,R. especial empregados fogar,R. especial empregados fogar,11561
2012,Outubro,Lugo,Agrario,Agrario,1503
2012,Outubro,Lugo,Mar,Mar,1855
2012,Outubro,Lugo,R. especial empregados fogar,R. especial empregados fogar,3388
2012,Outubro,Ourense,Agrario,Agrario,324
2012,Outubro,Ourense,Mar,Mar,0
2012,Outubro,Ourense,R. especial empregados fogar,R. especial empregados fogar,3282
2012,Outubro,Pontevedra,Agrario,Agrario,1152
2012,Outubro,Pontevedra,Mar,Mar,14794
2012,Outubro,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8473
2012,Outubro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,531
2012,Outubro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,187
2012,Outubro,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1640
2012,Outubro,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,13189
2012,Outubro,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,23363
2012,Outubro,A Coruña,Construción,Réxime de autónomos,11168
2012,Outubro,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,48370
2012,Outubro,A Coruña,Industria e enerxía,Réxime de autónomos,5311
2012,Outubro,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2514
2012,Outubro,A Coruña,Non clasificados,Réxime de autónomos,0
2012,Outubro,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,199248
2012,Outubro,A Coruña,Resto de servizos,Réxime de autónomos,45482
2012,Outubro,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2642
2012,Outubro,A Coruña,Servizos de aloxamento,Réxime de autónomos,557
2012,Outubro,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15473
2012,Outubro,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,9959
2012,Outubro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,43
2012,Outubro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,46
2012,Outubro,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,829
2012,Outubro,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,14113
2012,Outubro,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,6020
2012,Outubro,Lugo,Construción,Réxime de autónomos,3950
2012,Outubro,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,10994
2012,Outubro,Lugo,Industria e enerxía,Réxime de autónomos,2134
2012,Outubro,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,939
2012,Outubro,Lugo,Non clasificados,Réxime de autónomos,0
2012,Outubro,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49687
2012,Outubro,Lugo,Resto de servizos,Réxime de autónomos,13756
2012,Outubro,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,940
2012,Outubro,Lugo,Servizos de aloxamento,Réxime de autónomos,220
2012,Outubro,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4705
2012,Outubro,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2902
2012,Outubro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,67
2012,Outubro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,34
2012,Outubro,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1098
2012,Outubro,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,3646
2012,Outubro,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,5594
2012,Outubro,Ourense,Construción,Réxime de autónomos,4299
2012,Outubro,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13410
2012,Outubro,Ourense,Industria e enerxía,Réxime de autónomos,2487
2012,Outubro,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1191
2012,Outubro,Ourense,Non clasificados,Réxime de autónomos,0
2012,Outubro,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,43990
2012,Outubro,Ourense,Resto de servizos,Réxime de autónomos,12519
2012,Outubro,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,709
2012,Outubro,Ourense,Servizos de aloxamento,Réxime de autónomos,120
2012,Outubro,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3942
2012,Outubro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2888
2012,Outubro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,491
2012,Outubro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,169
2012,Outubro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1035
2012,Outubro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,5713
2012,Outubro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15305
2012,Outubro,Pontevedra,Construción,Réxime de autónomos,8876
2012,Outubro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49702
2012,Outubro,Pontevedra,Industria e enerxía,Réxime de autónomos,4896
2012,Outubro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2418
2012,Outubro,Pontevedra,Non clasificados,Réxime de autónomos,0
2012,Outubro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,145355
2012,Outubro,Pontevedra,Resto de servizos,Réxime de autónomos,38646
2012,Outubro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2761
2012,Outubro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,480
2012,Outubro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11657
2012,Outubro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,7400
2012,Novembro,A Coruña,Agrario,Agrario,1582
2012,Novembro,A Coruña,Mar,Mar,6605
2012,Novembro,A Coruña,R. especial empregados fogar,R. especial empregados fogar,11703
2012,Novembro,Lugo,Agrario,Agrario,1495
2012,Novembro,Lugo,Mar,Mar,1844
2012,Novembro,Lugo,R. especial empregados fogar,R. especial empregados fogar,3450
2012,Novembro,Ourense,Agrario,Agrario,303
2012,Novembro,Ourense,Mar,Mar,0
2012,Novembro,Ourense,R. especial empregados fogar,R. especial empregados fogar,3337
2012,Novembro,Pontevedra,Agrario,Agrario,1097
2012,Novembro,Pontevedra,Mar,Mar,14818
2012,Novembro,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8579
2012,Novembro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,537
2012,Novembro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,171
