"year","Galician_name","FAOcode","total_kg","total_euros","Scientific_name","English_name","Family","Order.or.higher.taxa"
2006,"Salmonete de lama","MUT",62772.3,436556.36,"Mullus barbatus","Red mullet","MULLIDAE","SYNGNATHIFORMES"
2006,"Salmonete de rocha","MUR",66350.3800000001,742418.560000002,"Mullus surmuletus","Surmullet","MULLIDAE","SYNGNATHIFORMES"
2006,"Salmón do Atlántico","SAL",1,9,"Salmo salar","Atlantic salmon","SALMONIDAE","SALMONIFORMES (SALMONOIDEI)"
2006,"Sanmartiño","JOD",1111745.96,5491533.07999999,"Zeus faber","John dory","ZEIDAE","ZEIFORMES"
2006,"Santiaguiño","SCY",1452.95,77046.16,"Scyllarus arctus","Lesser slipper lobster","SCYLLARIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2006,"Sardiña","PIL",20227137.58,10519771.15,"Sardina pilchardus","European pilchard(=Sardine)","ALOSIDAE","CLUPEIFORMES"
2006,"Sargo común","SWA",230839.17,1404848.45,"Diplodus sargus","White seabream","SPARIDAE","ACANTHURIFORMES"
2006,"Serrán cabra","CBR",657260.96,2209941.09,"Serranus cabrilla","Comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2006,"Serrán riscado","SRK",11270.9,14462.88,"Serranus scriba","Painted comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2006,"Solla","FLE",46346.94,124065.17,"Platichthys flesus","European flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2006,"Tapa","ZGP",51.25,161.63,"Zeugopterus punctatus","Topknot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2006,"Tiburón raposo","ALV",41564.5,107097.79,"Alopias vulpinus","Thresher","ALOPIIDAE","LAMNIFORMES"
2006,"Tomás","EPI",21116.5,50517.04,"Epigonus telescopus","Black cardinal fish","EPIGONIDAE","ACROPOMATIFORMES"
2006,"Touca","FYS",3111.33,3111.33,"Porphyra spp","Nori NEI","BANGIACEAE","RHODOPHYTA (BANGIOPHYCEAE)"
2006,"Trancho","SPR",96.9,1018.63,"Sprattus sprattus","European sprat","CLUPEIDAE","CLUPEIFORMES"
2006,"Veleiro do indo-pacífico","SFA",557,609.85,"Istiophorus platypterus","Indo-Pacific sailfish","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)"
2006,"Vello","YFC",6897.25,1739.44,"Symphodus cinereus","Grey wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2006,"Vieira","SCE",104052,507414.5,"Pecten maximus","Great Atlantic scallop","PECTINIDAE","BIVALVIA"
2006,"Volandeira","QSC",299808.15,713335.01,"Aequipecten opercularis","Queen scallop","PECTINIDAE","BIVALVIA"
2006,"Xarda","MAC",19107495.61,9374228.76000001,"Scomber scombrus","Atlantic mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2006,"Xarda pintada","MAS",5720261.02,1959938.94,"Scomber japonicus","Pacific chub mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2006,"Xuliana","MON",1488413.9,7789165.36000001,"Lophius piscatorius","Angler(=Monk)","LOPHIIDAE","LOPHIIFORMES"
2006,"Xurelo","HOM",19341751.66,16992014.42,"Trachurus trachurus","Atlantic horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2006,"Xurelo do mediterráneo","HMM",19218.85,57738.22,"Trachurus mediterraneus","Mediterranean horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2006,"Zamborca","ASD",301,1344.94,"Alosa alosa","Allis shad","ALOSIDAE","CLUPEIFORMES"
2005,"Abadexo","POL",331760.84,1852320.07,"Pollachius pollachius","Pollack","GADIDAE","GADIFORMES"
2005,"Acedía","SOS",50488.28,322130.989999999,"Pegusa lascaris","Sand sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Agulla","GAR",42421.3,60875.24,"Belone belone","Garfish","BELONIDAE","BELONIFORMES"
2005,"Alcrique","SAU",146970.37,133933.28,"Scomberesox saurus","Atlantic saury","SCOMBERESOCIDAE","BELONIFORMES"
2005,"Ameixa babosa","CTS",1097165.4,15255031.38,NA,NA,NA,NA
2005,"Ameixa bicuda","VNA",25275.9,124114.6,"Polititapes aureus","Golden carpet shell","VENERIDAE","BIVALVIA"
2005,"Ameixa fina","CTG",553030.810000001,16410406.06,"Ruditapes decussatus","Grooved carpet shell","VENERIDAE","BIVALVIA"
2005,"Ameixa rubia","VNR",364129.4,3101015.63,"Polititapes rhomboides","Banded carpet shell","VENERIDAE","BIVALVIA"
2005,"Ameixa xaponesa","CLJ",848376.66,6363575.62,"Ruditapes philippinarum","Japanese carpet shell","VENERIDAE","BIVALVIA"
2005,"Anguilas","ELX",31702.3,253615.93,"Anguilla spp","River eels NEI","ANGUILLIDAE","ANGUILLIFORMES"
2005,"Argazo","LAZ",14858,6099.54,"Laminariaceae","Kelps NEI","LAMINARIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2005,"Argazo bravo","LA5",1764,1587.6,NA,NA,NA,NA
2005,"Atún patudo","BET",25035.75,150984.26,"Thunnus obesus","Bigeye tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Atúns","TUS",67545,408985.88,"Thunnus spp","True tunas NEI","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Bacallao","COD",25410.3,71344.82,"Gadus morhua","Atlantic cod","GADIDAE","GADIFORMES"
2005,"Bacoreta","LTA",173538.5,61340.34,"Euthynnus alletteratus","Little tunny(=Atl.black skipj)","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Barbada de area","GGD",463388.67,1323068.47,"Gaidropsarus mediterraneus","Shore rockling","GAIDROPSARIDAE","GADIFORMES"
2005,"Berberecho","COC",3564708.7,14744140.36,"Cerastoderma edule","Common edible cockle","CARDIIDAE","BIVALVIA"
2005,"Bertorella de lama","GFB",993450.36,2460799.61,"Phycis blennoides","Greater forkbeard","PHYCIDAE","GADIFORMES"
2005,"Bertorella de rocha","FOR",49055.25,153036.56,"Phycis phycis","Forkbeard","PHYCIDAE","GADIFORMES"
2005,"Bicho","WOR",52.28,5926.38,"Polychaeta","Marine worms","","ANELLIDA (POLYCHAETA)"
2005,"Bocarte","ANE",9009.3,36345.37,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES"
2005,"Boga","BOG",285685.3,58382.14,"Boops boops","Bogue","SPARIDAE","ACANTHURIFORMES"
2005,"Boi","CRE",22210.25,200356.45,"Cancer pagurus","Edible crab","CANCRIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Bolos","SAN",278135.8,105918.05,"Ammodytes spp","Sandeels(=Sandlances) NEI","AMMODYTIDAE","LABRIFORMES (URANOSCOPOIDEI)"
2005,"Bonito alistado","SKJ",7602.25,11718.54,"Katsuwonus pelamis","Skipjack tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Bonito do Atlántico","BON",82021.87,268299.33,"Sarda sarda","Atlantic bonito","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Bonito do norte","ALB",3613316.8,10546990.02,"Thunnus alalunga","Albacore","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Breca","PAC",31600.9,116478.82,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES"
2005,"Brosme","USK",6741.5,5577.91,"Brosme brosme","Tusk(=Cusk)","LOTIDAE","GADIFORMES"
2005,"Burro","HAD",140404.41,212970.37,"Melanogrammus aeglefinus","Haddock","GADIDAE","GADIFORMES"
2005,"Cabra de altura","BRF",223461,315573.08,"Helicolenus dactylopterus","Blackbelly rosefish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2005,"Cadelucha","DXL",6042.96,171554.3,"Donax trunculus","Truncate donax","DONACIDAE","BIVALVIA"
2005,"Camarón común","CPR",75837.4999999999,2664980.95,"Palaemon serratus","Common prawn","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA"
2005,"Camarón de poza","PNQ",2497.8,10181.6,"Palaemon elegans","Rockpool prawn","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA"
2005,"Cangrexo común","CRG",3825.5,2924.5,"Carcinus maenas","Green crab","CARCINIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Cangrexo real","KEF",53.5,98.9,"Chaceon affinis","Deep-sea red crab","GERYONIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Carabineiro","SSH",48.75,737,"Aristaeopsis edwardsiana","Scarlet shrimp","ARISTEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2005,"Caramuxo","PEE",3400.15,8882.7,"Littorina littorea","Common periwinkle","LITTORINIDAE","GASTROPODA"
2005,"Carneiro","VEV",44014.32,285170.88,"Venus verrucosa","Warty venus","VENERIDAE","BIVALVIA"
2005,"Castañeta","POA",3342578.16,6976694.69999999,"Brama brama","Atlantic pomfret","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Castañeta vermella","BXD",191811.32,933913.29,"Beryx decadactylus","Alfonsino","BERYCIDAE","BERYCIFORMES"
2005,"Cazón","GAG",235545.11,376058.16,"Galeorhinus galeus","Tope shark","TRIAKIDAE","CARCHARHINIFORMES"
2005,"Cazón liso","SMD",24322.5,34736.2,"Mustelus mustelus","Smooth-hound","TRIAKIDAE","CARCHARHINIFORMES"
2005,"Centola","SCR",352517.63,3491403.66999999,"Maja squinado","Spinous spider crab","MAJIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Choco","CTC",522821.200000001,2024812.03,"Sepia officinalis","Common cuttlefish","SEPIIDAE","CEPHALOPODA (CUTTLEFISHES)"
2005,"Chopiño","CTR",167130.75,541717.72,"Sepiola rondeletii","Dwarf bobtail squid","SEPIOLIDAE","CEPHALOPODA (CUTTLEFISHES)"
2005,"Choupa","BRB",115845.4,167366.57,"Spondyliosoma cantharus","Black seabream","SPARIDAE","ACANTHURIFORMES"
2005,"Cigala","NEP",1300233.17,15043355.51,"Nephrops norvegicus","Norway lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2005,"Cochinilla","OIL",5126,8111.45,"Ruvettus pretiosus","Oilfish","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Congro","COE",2410404.54,4702211.50999999,"Conger conger","European conger","CONGRIDAE","ANGUILLIFORMES"
2005,"Conguito","ICC",7600.2,9912.40999999999,"Polybius corrugatus","Wrinkled swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Coreano","WIT",1877170.85,5578699.17,"Glyptocephalus cynoglossus","Witch flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Cornicha","ULO",15581.6,79496.3299999999,"Spisula solida","Solid surf clam","MACTRIDAE","BIVALVIA"
2005,"Corno","KRJ",2993.3,4036.35,"Charonia lampas","Knobbed triton","CHARONIIDAE","GASTROPODA"
2005,"Cornudas","SPN",750,1327.5,"Sphyrna spp","Hammerhead sharks NEI","SPHYRNIDAE","CARCHARHINIFORMES"
2005,"Corvina real","MGR",14337.33,36576.05,"Argyrosomus regius","Meagre","SCIAENIDAE","ACANTHURIFORMES"
2005,"Curuxo","BLL",22120.85,268087.329999999,"Scophthalmus rhombus","Brill","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Dentón","DEC",9837,43516.75,"Dentex dentex","Common dentex","SPARIDAE","ACANTHURIFORMES"
2005,"Dentón ollón","DEL",5233.5,10216,"Dentex macrophthalmus","Large-eye dentex","SPARIDAE","ACANTHURIFORMES"
2005,"Doncela","COU",144023.71,625846.88,"Coris julis","Rainbow wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2005,"Dourada","SBG",59055.14,473661.23,"Sparus aurata","Gilthead seabream","SPARIDAE","ACANTHURIFORMES"
2005,"Escachos","GUX",546974.48,881550.350000001,"Triglidae","Gurnards, searobins NEI","TRIGLIDAE","PERCIFORMES (SCORPAENOIDEI)"
2005,"Escarapote de pedra","RSE",111896.39,462069.160000001,"Scorpaena scrofa","Red scorpionfish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2005,"Escarapote de pintas","BBS",220258.15,652918.009999999,"Scorpaena porcus","Black scorpionfish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2005,"Escarpón","LYY",2462.5,902.28,"Callionymus lyra","Dragonet","CALLIONYMIDAE","SYNGNATHIFORMES"
2005,"Escolar negro","LEC",60861,104438.75,"Lepidocybium flavobrunneum","Escolar","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Faneca","BIB",1154751.55,2142760.46,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES"
2005,"Fletán branco","HAL",325,689.6,"Hippoglossus hippoglossus","Atlantic halibut","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Fodón","POD",28360.85,44880.98,"Trisopterus minutus","Poor cod","GADIDAE","GADIFORMES"
2005,"Fogoneiro","POK",77175.65,151473.2,"Pollachius virens","Saithe(=Pollock)","GADIDAE","GADIFORMES"
2005,"Gamba branca","DPS",1368.8,7368.6,"Parapenaeus longirostris","Deep-water rose shrimp","PENAEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2005,"Gata común","ETX",121719.05,441015.11,"Etmopterus spinax","Velvet belly","ETMOPTERIDAE","SQUALIFORMES"
2005,"Golfo","UDP",28027.5,21020.63,"Undaria pinnatifida","Wakame","ALARIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2005,"Lagosta","SLO",2058.55,74612.32,"Palinurus elephas","Common spiny lobster","PALINURIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2005,"Lagostino","TGS",26,748.8,"Penaeus kerathurus","Caramote prawn","PENAEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2005,"Lamprea de mar","LAU",3,48,"Petromyzon marinus","Sea lamprey","PETROMYZONTIDAE","PETROMYZONTIFORMES"
2005,"Lapas","LPZ",499.1,1392.01,"Patella spp","Limpets NEI","PATELLIDAE","GASTROPODA"
2005,"Limanda","DAB",19381,43710.5,"Limanda limanda","Common dab","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Linguado","SOL",112706.44,1755022.33,"Solea solea","Common sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Lirio","WHB",16160240.05,11629692.51,"Micromesistius poutassou","Blue whiting(=Poutassou)","GADIDAE","GADIFORMES"
2005,"Lirpia raiada","MKG",97,194.4,"Microchirus variegatus","Thickback sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Longueirón","EQI",26525.05,306979.88,"Ensis siliqua","Sword razor shell","PHARIDAE","BIVALVIA"
2005,"Longueirón vello","RAE",659.95,2446.8,"Solen marginatus","European razor clam","SOLENIDAE","BIVALVIA"
2005,"Lumbrigante","LBE",1819,41054.35,"Homarus gammarus","European lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2005,"Lura","SQR",292301.25,1669230.74,"Loligo vulgaris","European squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2005,"Maragota","USB",238685.13,563622.84,"Labrus bergylta","Ballan wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2005,"Marraxo sardiñeiro","POR",344112.71,1564201.17,"Lamna nasus","Porbeagle","LAMNIDAE","LAMNIFORMES"
2005,"Maruca","LIN",1175086.69,2083370.16,"Molva molva","Ling","LOTIDAE","GADIFORMES"
2005,"Melga","DGS",102244.1,331848.08,"Squalus acanthias","Picked dogfish","SQUALIDAE","SQUALIFORMES"
2005,"Melgacho","SYC",104355.6,84517.8499999999,"Scyliorhinus canicula","Small-spotted catshark","SCYLIORHINIDAE","CARCHARHINIFORMES"
2005,"Melgas","DGX",55213,53132.29,"Squalidae","Dogfish sharks NEI","SQUALIDAE","SQUALIFORMES"
2005,"Melva","BLT",496.15,1306.86,"Auxis rochei","Bullet tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Mendo limón","LEM",2132798,6077117.46,"Microstomus kitt","Lemon sole","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Merlán","WHG",123656.2,242347.61,"Merlangius merlangus","Whiting","GADIDAE","GADIFORMES"
2005,"Mero","WRF",45590.52,751927.33,"Polyprion americanus","Wreckfish","POLYPRIONIDAE","ACROPOMATIFORMES"
2005,"Mexilla","MSM",167552.24,157142.91,"Mytilus galloprovincialis","Mediterranean mussel","MYTILIDAE","BIVALVIA"
2005,"Morea","MMH",26.75,19.15,"Muraena helena","Mediterranean moray","MURAENIDAE","ANGUILLIFORMES"
2005,"Muxos","MUL",41037.35,22973.86,"Mugilidae","Mullets NEI","MUGILIDAE","MUGILIFORMES"
2005,"Navalla","EQE",142224.19,1962426.97,"Ensis ensis","Pod razor shell","PHARIDAE","BIVALVIA"
2005,"Nécora","LIO",129535.28,2133921.47,"Necora puber","Velvet swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Ollomol","SBR",160730.69,1432719.29,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES"
2005,"Ostra plana","OYF",39416.05,106465.64,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA"
2005,"Ourizo","URM",764889.45,1250501.26,"Paracentrotus lividus","Stony sea urchin","PARECHINIDAE","ECHINODERMATA (ECHINOIDEA)"
2005,"Ovas de pescada","HK0",150628.41,546810.230000001,NA,NA,NA,NA
2005,"Palometón","LEE",325.5,1397.95,"Lichia amia","Leerfish","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2005,"Pancho bicudo","SBA",81270.6,331701.97,"Pagellus acarne","Axillary seabream","SPARIDAE","ACANTHURIFORMES"
2005,"Patulate","IOD",1735.5,2101.06,"Polybius depurator","Blue-leg swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2005,"Peixe espada","SWO",812720.47,5506320.52,"Xiphias gladius","Swordfish","XIPHIIDAE","CARANGIFORMES (MENOIDEI)"
2005,"Peixe pau","BLI",87254.2,168482.15,"Molva dypterygia","Blue ling","LOTIDAE","GADIFORMES"
2005,"Peixe porco","TRG",445.93,1015.53,"Balistes capriscus","Grey triggerfish","BALISTIDAE","TETRAODONTIFORMES"
2005,"Peixe sabre","LHT",43357.2,64076.42,"Trichiurus lepturus","Largehead hairtail","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Peixe sabre prateado","SFS",5042.47,4833.61,"Lepidopus caudatus","Silver scabbardfish","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Peixe sapo","ANK",4104634.54999999,23246715.47,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES"
2005,"Peixes mariños nep","MZZ",1177676.78,2308970.67999999,"Actinopterygii","Marine fishes NEI","","PISCES MISCELLANEA"
2005,"Peneira","HLT",236.4,4274.2,"Haliotis tuberculata","Tuberculate abalone","HALIOTIDAE","GASTROPODA"
2005,"Percebe","PCB",508963.65,14546306.05,"Pollicipes pollicipes","Barnacle","POLLICIPEDIDAE","CIRRIPEDIA (THORACICA)"
2005,"Pescada","HKE",19658138.37,86616527.4199999,"Merluccius merluccius","European hake","MERLUCCIIDAE","GADIFORMES"
2005,"Pescada do Senegal","HKM",208825,333581.85,"Merluccius senegalensis","Senegalese hake","MERLUCCIIDAE","GADIFORMES"
2005,"Piardas","SIL",137463.15,145204.97,"Atherinidae","Silversides(=Sand smelts) NEI","ATHERINIDAE","ATHERINIFORMES"
2005,"Polbo","OCC",1907970.79,10168535.48,"Octopus vulgaris","Common octopus","OCTOPODIDAE","CEPHALOPODA (OCTOPODS)"
2005,"Polbo cabezón","EOI",1875745.22,1558238.38,"Eledone cirrhosa","Horned octopus","ELEDONIDAE","CEPHALOPODA (OCTOPODS)"
2005,"Pota común","SQM",23412,42886.9,"Illex coindetii","Broadtail shortfin squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2005,"Pota pequena","TDQ",3850357.3,4630753.70999999,"Todaropsis eblanae","Lesser flying squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2005,"Pota voadora","SQI",1028.5,2885.85,"Illex illecebrosus","Northern shortfin squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2005,"Prago","RPG",19194.42,147366.13,"Pagrus pagrus","Red porgy","SPARIDAE","ACANTHURIFORMES"
2005,"Puntilla pequena","OUM",2869.95,15059.95,"Alloteuthis media","Midsize squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2005,"Quenlla","BSH",1586329.77,2119739.44,"Prionace glauca","Blue shark","CARCHARHINIDAE","CARCHARHINIFORMES"
2005,"Rabioso","GKL",18619,17113.5,"Glycymeris glycymeris","Common European bittersweet","GLYCYMERIDIDAE","BIVALVIA"
2005,"Raias","SKA",3355390.31,5774501.64999999,"Raja spp","Raja rays NEI","RAJIDAE","RAJIFORMES"
2005,"Rapantes","LEZ",7141624.36,34839980.41,"Lepidorhombus spp","Megrims NEI","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Rei","USI",44982.75,189385.34,"Labrus mixtus","Cuckoo wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2005,"Reloxo prateado","HPR",2267.25,5324.76,"Hoplostethus mediterraneus","Mediterranean slimehead","TRACHICHTHYIDAE","TRACHICHTHYIFORMES"
2005,"Reló","DSX",1452079.54,2564211.87,"Dosinia exoleta","Mature dosinia","VENERIDAE","BIVALVIA"
2005,"Reo","TRS",41.9,160.65,"Salmo trutta","Sea trout","SALMONIDAE","SALMONIFORMES (SALMONOIDEI)"
2005,"Robaliza","BSS",227361.62,2637293.65999999,"Dicentrarchus labrax","European seabass","MORONIDAE","ACANTHURIFORMES"
2005,"Rodaballo","TUR",53892.72,951794.06,"Scophthalmus maximus","Turbot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Rosada do Cabo","KCP",13305,39945.15,"Genypterus capensis","Kingklip","OPHIDIIDAE","OPHIDIIFORMES"
2005,"Saboga","SLM",75842.3,22147.71,"Sarpa salpa","Salema","SPARIDAE","ACANTHURIFORMES"
2005,"Salmonete de lama","MUT",41807.45,326382.7,"Mullus barbatus","Red mullet","MULLIDAE","SYNGNATHIFORMES"
2005,"Salmonete de rocha","MUR",104222.28,941863.160000001,"Mullus surmuletus","Surmullet","MULLIDAE","SYNGNATHIFORMES"
2005,"Salmón do Atlántico","SAL",7.75,88.63,"Salmo salar","Atlantic salmon","SALMONIDAE","SALMONIFORMES (SALMONOIDEI)"
2005,"Sanmartiño","JOD",1261357.18,5346152.71999999,"Zeus faber","John dory","ZEIDAE","ZEIFORMES"
2005,"Santiaguiño","SCY",2032.85,103308.22,"Scyllarus arctus","Lesser slipper lobster","SCYLLARIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2005,"Sardiña","PIL",21511702.79,11109499.36,"Sardina pilchardus","European pilchard(=Sardine)","ALOSIDAE","CLUPEIFORMES"
2005,"Sargo común","SWA",222820.2,1307372.25,"Diplodus sargus","White seabream","SPARIDAE","ACANTHURIFORMES"
2005,"Serrán cabra","CBR",489181.74,1270540.87,"Serranus cabrilla","Comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2005,"Serrán riscado","SRK",11822.75,15053.47,"Serranus scriba","Painted comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2005,"Solla","FLE",91022.02,172076.82,"Platichthys flesus","European flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Tapa","ZGP",57.25,139.97,"Zeugopterus punctatus","Topknot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2005,"Tiburón raposo","ALV",49972,99254.47,"Alopias vulpinus","Thresher","ALOPIIDAE","LAMNIFORMES"
2005,"Tomás","EPI",7583.5,10763.66,"Epigonus telescopus","Black cardinal fish","EPIGONIDAE","ACROPOMATIFORMES"
2005,"Touca","FYS",632,632,"Porphyra spp","Nori NEI","BANGIACEAE","RHODOPHYTA (BANGIOPHYCEAE)"
2005,"Trancho","SPR",755.9,6528.25,"Sprattus sprattus","European sprat","CLUPEIDAE","CLUPEIFORMES"
2005,"Veleiro do indo-pacífico","SFA",3331,3876.25,"Istiophorus platypterus","Indo-Pacific sailfish","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)"
2005,"Vello","YFC",4052.3,1508.23,"Symphodus cinereus","Grey wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2005,"Vieira","SCE",179128,921732.32,"Pecten maximus","Great Atlantic scallop","PECTINIDAE","BIVALVIA"
2005,"Volandeira","QSC",97058.9,345585.2,"Aequipecten opercularis","Queen scallop","PECTINIDAE","BIVALVIA"
2005,"Xarda","MAC",14390830.12,7138700.77999999,"Scomber scombrus","Atlantic mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Xarda pintada","MAS",3739007.75,1097113.76,"Scomber japonicus","Pacific chub mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2005,"Xuliana","MON",1505590.81,7287805.99999999,"Lophius piscatorius","Angler(=Monk)","LOPHIIDAE","LOPHIIFORMES"
2005,"Xurelo","HOM",20210580.13,16462120.21,"Trachurus trachurus","Atlantic horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2005,"Xurelo do mediterráneo","HMM",16385.5,59201.16,"Trachurus mediterraneus","Mediterranean horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2005,"Zamborca","ASD",159.35,644.21,"Alosa alosa","Allis shad","ALOSIDAE","CLUPEIFORMES"
2004,"Abadexo","POL",297027.52,1685070.44,"Pollachius pollachius","Pollack","GADIDAE","GADIFORMES"
2004,"Acedía","SOS",43060.07,308050.74,"Pegusa lascaris","Sand sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2004,"Agulla","GAR",38007.11,55483.11,"Belone belone","Garfish","BELONIDAE","BELONIFORMES"
2004,"Alacha","SAA",9,27,"Sardinella aurita","Round sardinella","DOROSOMATIDAE","CLUPEIFORMES"
2004,"Alcrique","SAU",12647.2,19542.01,"Scomberesox saurus","Atlantic saury","SCOMBERESOCIDAE","BELONIFORMES"
2004,"Ameixa babosa","CTS",1250200.75,16078114.96,NA,NA,NA,NA
2004,"Ameixa bicuda","VNA",14362.6,87516.8800000001,"Polititapes aureus","Golden carpet shell","VENERIDAE","BIVALVIA"
