"year","Galician_name","total_kg","total_euros","Spanish_name","FAO","Scientific_Name"
2018,"peneira",1177.8,23789.3,"Oreja de mar","HLT","Haliotis tuberculata"
2018,"percebe",316343.36,8924473.17999999,NA,"PCB","Pollicipes pollicipes"
2018,"pescada",27772384.9099999,123964590.31,"Merluza o merluza europea","HKE","Merluccius merluccius"
2018,"piarda común",74348.21,107672.41,"Abichon","ATP","Atherina presbyter"
2018,"piardas",344.6,662.78,NA,NA,NA
2018,"pión de altura",6088.2,6910.99,"Peón","ARY","Argentina sphyraena"
2018,"polbo",1915041.85,18627353.1899999,"Pulpo","OCC","Octopus vulgaris"
2018,"polbo cabezón",322856.46,805812.810000001,"Pulpo blanco","EOI","Eledone cirrhosa"
2018,"pota común",18654.55,54675.26,"Volador","SQM","Illex coindetii"
2018,"pota pequena",601573.48,1691923.94,"Pota costera","TDQ","Todaropsis eblanae"
2018,"pota voadora",941869.71,2373654.85,"Pota","SQI","Illex illecebrosus"
2018,"potón común",25479.22,62893.22,NA,NA,NA
2018,"prago",13646.85,211922.48,"Pargo","RPG","Pagrus pagrus"
2018,"puntilla pequena",7780.45,66302.41,"Calamarín menor","OUM","Alloteuthis media"
2018,"quenlla",1193937.9,1972418.86,"Tintorera o caella","BSH","Prionace glauca"
2018,"rabioso",4261.4,2463.99,"Almendra de mar","GKL","Glycymeris glycymeris"
2018,"raia boca de rosa",1206,2391.23,NA,NA,NA
2018,"raia coreada",267.9,271.26,"Raya de ojos","RJE","Raja microocellata"
2018,"raia cravuda",237680.33,452252.600000001,"Raya de clavos","RJC","Raja clavata"
2018,"raia de pintas",44543.95,79643.51,"Raya pintada","RJM","Raja montagui"
2018,"raia riscada",18630.35,49028.82,"Raya mosaico","RJU","Raja undulata"
2018,"raia santiaguesa",254810.65,577165.49,NA,NA,NA
2018,"raias",921622.89,2534588.92,NA,NA,NA
2018,"rapantes",6653952.71,28500415.97,"Lepidorhombus spp","LEZ","Gallo"
2018,"rapapelos de ollos grandes",35.1,126.16,NA,NA,NA
2018,"rei",1147.6,1528.59,NA,NA,NA
2018,"reloxo prateado",3901.45,13062.73,"Reloj mediterráneo","HPR","Hoplostethus mediterraneus"
2018,"reló",282271.47,721140.36,NA,"DSX","Dosinia exoleta"
2018,"reo",1.27,4.46,"Reo o trucha marina","TRS","Salmo trutta"
2018,"robaliza",319319.64,4751446.18999999,"Lubina o róbalo","BSS","Dicentrarchus labrax"
2018,"robaliza de pintas",0.4,5.6,"Baila","SPU","Dicentrarchus punctatus"
2018,"rodaballo",61181.41,1230549.49,NA,NA,NA
2018,"roxa",106,56.82,"Alitan","SYT","Scyliorhinus stellaris"
2018,"saboga",297918.7,180826.13,"Salema","SLM","Sarpa salpa"
2018,"salema",7619.6,5105.84,NA,NA,NA
2018,"salmonete de lama",21157.01,223144.74,"Salmonete de fango","MUT","Mullus barbatus"
2018,"salmonete de rocha",75438.0599999998,989259.489999998,"Salmonete de roca","MUR","Mullus surmuletus"
2018,"salmón do atlántico",2.25,41.63,"Salmón atlántico o salmón","SAL","Salmo salar"
2018,"saltón",10.25,5.13,"Berberecho dentado","LVC","Laevicardium crassum"
2018,"sanmartiño",291630.540000001,3068189.40999999,"Pez de San Pedro","JOD","Zeus faber"
2018,"santiaguiño",666.81,50616.54,"Santiaguiños o cigarras","YLX","Scyllarus spp"
2018,"sardiña",2485974.6,4840029.39,"Sardina","PIL","Sardina pilchardus"
2018,"sargo común",703771.71,4114547.70999999,"Sargo","SWA","Diplodus sargus"
2018,"sastre rugoso",46.9,127.88,"Xinxa","URQ","Munida rugosa"
2018,"sastre vermello",1079,1820.61,"Sastre rojo","PQG","Pleuroncodes monodon"
2018,"sastres",1801.75,1460.82,NA,NA,NA
2018,"serra",525.8,1523.84,NA,NA,NA
2018,"serrán",596.6,1141.1,NA,NA,NA
2018,"serrán cabra",31278.5,86182.28,"Cabrilla","CBR","Serranus cabrilla"
2018,"serrán riscado",4529.91,8267.79,"Serrano","SRK","Serranus scriba"
2018,"solla",19387.51,103619,"Platija","FLE","Platichthys flesus"
2018,"solla de altura",5.6,31.2,"Solla","PLE","Pleuronectes platessa"
2018,"sollo rei",371.4,5154.16,"Esturión","APU","Acipenser sturio"
2018,"tapa",663.9,3969.42,"Rapeta","ZGP","Zeugopterus punctatus"
2018,"tomás",574.95,1406.76,NA,NA,NA
2018,"trancho",5985,6286.35,"Espadin","SPR","Sprattus sprattus"
2018,"veleiro do atlántico",3081,1736.4,"Pez vela del Atlántico","SAI","Istiophorus albicans"
2018,"vello",1952.25,2571.04,"Bodión","YFC","Symphodus cinereus"
2018,"vieira",116179,610576.25,"Vieira o venera","SCE","Pecten maximus"
2018,"volandeira",215326.1,735959.28,NA,"QSC","Aequipecten opercularis"
2018,"xarda",11007213.61,12180632.98,"Caballa","MAC","Scomber scombrus"
2018,"xarda pintada",23371348.15,10409259.38,"Estornino del Atlántico o caballa del sur","VMA","Scomber colias"
2018,"xuliana",867894.000000002,5322210.58,"Rape blanco","MON","Lophius piscatorius"
2018,"xurelo",32292751.36,25447368.79,"Jurel","HOM","Trachurus trachurus"
2018,"xurelo do mediterráneo",59617.4,43247.77,"Jurel mediterráneo","HMM","Trachurus mediterraneus"
2018,"xurelo negro",8916.5,7895.32,"Chicharro","JAA","Trachurus picturatus"
2018,"zamborca",2352.24,7334.76,"Sábalo","ASD","Alosa alosa"
2018,"zamburiña",20508.2,143138.01,NA,"VSC","Chlamys varia"
2017,"abadexo",246753.87,1663987.94,"Abadejo","POL","Pollachius pollachius"
2017,"agulla",47873.57,68424.06,"Aguja","GAR","Belone belone"
2017,"alcrique",141071.87,80648.16,"Paparda","SAU","Scomberesox saurus"
2017,"alfóndega",11872.78,21190.82,"Bejel/rubio","GUU","Chelidonichthys lucerna"
2017,"algas verdes",39665,36247.28,NA,NA,NA
2017,"algas vermellas",28046,8656.8,NA,"SWR","Rhodophyceae"
2017,"ameixa babosa",952495.910000001,14164350.25,"Almeja babosa o chocha","CTS","Venerupis corrugata"
2017,"ameixa bicuda",16959.17,82267.5799999998,"Almeja dorada o pirulo","VNA","Venerupis aurea"
2017,"ameixa fina",352443.45,10148678.65,"Almeja fina","CTG","Ruditapes decussatus"
2017,"ameixa rubia",567078.6,4729269.61999998,"Almeja rubia o roja","VNR","Venerupis rhomboides"
2017,"ameixa xaponesa",3328976.56,28031501.0700001,"Almeja japonesa","CLJ","Ruditapes philippinarum"
2017,"ameixón",33125.46,135176.71,NA,"KLK","Callista chione"
2017,"anguilas",24322.98,640579.41,NA,"ELX","Anguilla spp"
2017,"argazo",70858,32889.57,NA,"LAZ","Laminariaceae"
2017,"argazo bravo",400,400,NA,NA,NA
2017,"atún amarelo",377.29,1296.6,"Rabil o atun de aleta amarilla","YFT","Thunnus albacares"
2017,"atún patudo",379083.35,1669153.17,"Patudo o atun de ojo grande o patudo del Atlántico","BET","Thunnus obesus"
2017,"atúns",19620.8,73028.28,NA,"TUS","Thunnus spp"
2017,"bacallao",63437.8,213057.87,"Bacalao","COD","Gadus morhua"
2017,"bacoreta",131403.02,365765.09,NA,"LTA","Euthynnus alletteratus"
2017,"barbada común",910.3,4640.88,"Lota","GGU","Gaidropsarus vulgaris"
2017,"barbada de area",4631.44,27562.04,"Bertorella","GGD","Gaidropsarus mediterraneus"
2017,"berberecho",3082073.61,15941733.88,NA,"COC","Cerastoderma edule"
2017,"berete",29905.1,39712.58,"Rubio","CTZ","Chelidonichthys lastoviza"
2017,"bertorella brava",28625.2,83395.14,"Mora","RIB","Mora moro"
2017,"bertorella de lama",381985.9,1673188.31,"Brótola de fango","GFB","Phycis blennoides"
2017,"bertorella de rocha",27075.9,142208.32,"Brótola de roca","FOR","Phycis phycis"
2017,"bertorellas",8265.1,36702.44,NA,"FOX","Phycis spp"
2017,"birollo",8942,27407.1,"Berberecho verde","KTG","Cerastoderma glaucum"
2017,"bocarte",1174359.04,2139784.24,"Anchoa/boquerone/bocarte","ENR","Engraulis spp"
2017,"boga",6645677.18,2631318.21,NA,"BOG","Boops boops"
2017,"boi",29588.2,130731.83,"Buey de mar","CRE","Cancer pagurus"
2017,"bolos",33560.33,42978.12,NA,"SAN","Ammodytes spp"
2017,"bonito alistado",15421.57,44399.43,"Listado o bonito de vientre rayado","SKJ","Katsuwonus pelamis"
2017,"bonito do atlántico",243934.35,775327.610000001,"Bonito","BON","Sarda sarda"
2017,"bonito do norte",1538889.43,6835244.76,"Atún blanco o bonito del norte o albacora","ALB","Thunnus alalunga"
2017,"breca",20553.28,57748.7999999999,NA,"PAC","Pagellus erythrinus"
2017,"brosme",101,101,"Brosmio","USK","Brosme brosme"
2017,"burro",104003.55,136128.4,"Eglefino","HAD","Melanogrammus aeglefinus"
2017,"cabra de altura",688071.1,2245087.39,"Gallineta","BRF","Helicolenus dactylopterus"
2017,"cabras",233.9,1467.91,NA,"RED","Sebastes spp"
2017,"cadelucha",171.1,7321.29,"Coquina","DXL","Donax trunculus"
2017,"camarón común",79626.95,2229749.34,"Camarón","CPR","Palaemon serratus"
2017,"cangrexo común",16268,30394.15,"Cangrejo atlántico o verde","CRG","Carcinus maenas"
2017,"cangrexo real",4222.5,37462.27,NA,"KEF","Chaceon affinis"
2017,"carabineiro",2513,72241.61,"Carabinero","SSH","Plesiopenaeus edwardsianus"
2017,"carallos de mar nep",17737,36355.89,NA,"CUX","Holothuroidea"
2017,"caramuxo",3188.55,9074.62,"Bígaro","PEE","Littorina littorea"
2017,"carneiro",91124.89,389580.01,"Escupiña grabada","VEV","Venus verrucosa"
2017,"castañeta",2843962.04,6587384.34,"Japuta o palometa","POA","Brama brama"
2017,"castañeta macho",48694.91,290120.96,"Alfonsiño o besugo americano","BYS","Beryx splendens"
2017,"castañeta vermella",40485.19,702890.21,"Palometa roja","BXD","Beryx decadactylus"
2017,"cazapa",83914,45751.79,NA,NA,NA
2017,"cazón",69087,43692.8,NA,NA,NA
2017,"cazón liso",10458.15,52446.31,"Musola","SMD","Mustelus mustelus"
2017,"centola",455980.27,4307497.79999999,"Centolla o centollo","SCR","Maja squinado"
2017,"chaparella",19171.65,34407.95,"Mojarra","CTB","Diplodus vulgaris"
2017,"choco",464003.65,3342234.74,"Choco o jibia o sepia","CTC","Sepia officinalis"
2017,"chopiño",8291.95,75632.22,"Globito","CTR","Sepiola rondeleti"
2017,"choquiño",611.25,3971.5,"Choquito","EJE","Sepia elegans"
2017,"choupa",495498.53,639507.16,"Chopa","BRB","Spondyliosoma cantharus"
2017,"cigala",107650.95,1614967.9,NA,"NEP","Nephrops norvegicus"
2017,"cochinilla",20572.25,64205.09,"Escolar o pez mantequilla","OIL","Ruvettus pretiosus"
2017,"cogombro de mar negro",885,2938.5,NA,NA,NA
2017,"cogombro de mar real",145079,206079.13,"Espardeña","JCR","Parastichopus (=Stichopus) regalis"
2017,"congro",1882907.19,3290522.21999999,"Congrio","COE","Conger conger"
2017,"conguito",24266.55,29076.69,"Cangrejo de arrugas","ICC","Liocarcinus corrugatus"
2017,"coreano",653289.42,1833080.06,"Mendo","WIT","Glyptocephalus cynoglossus"
2017,"cornecho espinoso",1020,1585.5,"Cañaílla","BOY","Bolinus brandaris"
2017,"cornicha",4590.65,22299.62,"Almeja blanca o clica","ULO","Spisula solida"
2017,"corno",1341.3,1492.65,NA,"KRJ","Charonia rubicunda"
2017,"correa",66959,35508.15,NA,"HLZ","Himanthalia elongata"
2017,"corvina real",1016.85,5436.49,"Corvina","MGR","Argyrosomus regius"
2017,"curuxo",24391.74,356269.56,"Remol","BLL","Scophthalmus rhombus"
2017,"dentón",16219.6,89949.6800000001,"Dentón o dentón europeo","DEC","Dentex dentex"
2017,"doncela",7105.29,32113.9,"Julia","COU","Coris julis"
2017,"dourada",13396.8,202896.56,"Dorada","SBG","Sparus aurata"
2017,"dourado común",151,900.18,"Lampuga","DOL","Coryphaena hippurus"
2017,"escacho de cremalleira",24948.95,34984.17,NA,NA,NA
2017,"escachos",331726.16,802676.33,NA,NA,NA
2017,"escarapote de pedra",66770.0000000001,518230.570000001,"Cabracho","RSE","Scorpaena scrofa"
2017,"escarapote de pintas",40187.95,200517.42,"Rascacio","BBS","Scorpaena porcus"
2017,"escarpón",4721.55,2678.84,"Dragoncillo","LYY","Callionymus lyra"
2017,"escolar negro",103680.2,289805.36,NA,NA,NA
2017,"faneca",1127598.62,2168534.07999999,NA,NA,NA
2017,"ferreira",878.45,6371.18,"Herrera","SSB","Lithognathus mormyrus"
2017,"fideo de mar",6681,6624.9,NA,NA,NA
2017,"fletán branco",25.7,110.55,"Fletán o halibut o halibut atlántico","HAL","Hippoglossus hippoglossus"
2017,"fodón",18677.5,28454.89,NA,NA,NA
2017,"fogoneiro",14651.65,26010.52,"Carbonero o fogonero o colin","POK","Pollachius virens"
2017,"galana",257.3,660.19,"Oblada","SBS","Oblada melanura"
2017,"galludo",94219.4,478047.6,NA,NA,NA
2017,"gamba branca",166,2858.95,"Gamba, gamba blanca o gamba de altura","DPS","Parapenaeus longirostris"
2017,"gata común",619.85,1918.79,"Negrito","ETX","Etmopterus spinax"
2017,"gato de mar",12633.75,31914.24,"Verrugato","COB","Umbrina cirrosa"
2017,"gavilán",3296.08,248735.89,NA,NA,NA
2017,"golfo",151128,123627.35,"Abeto marino","UDP","Undaria pinnatifida"
2017,"lagosta",1978.05,59849.87,"Langosta","SLO","Palinurus elephas"
2017,"lamprea de mar",6479.13,119285.58,"Lamprea","LAU","Petromyzon marinus"
2017,"lapas",1044.5,2812,NA,"LPZ","Patella spp"
2017,"limanda",132,361.68,NA,NA,NA
2017,"linguado",258911.32,3732890.35,"Lenguado europeo","SOL","Solea solea"
2017,"linguado de area",56327.0099999999,293908.030000001,"Lenguado de arena","SOS","Solea lascaris"
2017,"linguado de pintas",54.5,769.85,"Lenguado senegalés o lenguado rubio","OAL","Solea senegalensis"
2017,"lirio",24078904,15988574.32,"Bacaladilla","WHB","Micromesistius poutassou"
2017,"lirpia raiada",7009.62,45993.89,"Golleta","MKG","Microchirus variegatus"
2017,"longueirón",37777.2,297788.31,"Muergo","EQI","Ensis siliqua"
2017,"longueirón vello",45229.2,244276.58,"Longueirón","RAE","Solen marginatus"
2017,"lorchos",12948.35,20218.19,NA,NA,NA
2017,"lumbrigante",12964.57,328557.51,"Bogavante europeo","LBE","Homarus gammarus"
2017,"lura",88107.1,877909.550000002,"Calamar o calamar europeo","SQR","Loligo vulgaris"
2017,"madrela",1709.75,9801.07,"Barbada o madreanguila","LCM","Ciliata mustela"
2017,"maragota",309377.78,763600.359999999,NA,NA,NA
2017,"marlíns",456,963.04,NA,NA,NA
2017,"marraxo azul",126638,686965.25,"Marrajo","SMA","Isurus oxyrinchus"
2017,"marraxo sardiñeiro",254.9,810.84,"Marrajo sardinero","POR","Lamna nasus"
2017,"maruca",289596.23,519559.46,NA,NA,NA
2017,"melga",45.5,227.5,"Mielga","DGS","Squalus acanthias"
2017,"melgacho",441262.35,211169.57,"Pintarroja","SYC","Scyliorhinus canicula"
2017,"melgas",304.5,308.1,NA,NA,NA
2017,"melva",63245.05,105767.51,NA,NA,NA
2017,"melvas",5435.6,7952.01,NA,NA,NA
2017,"mendo limón",237755.88,634737.17,"Mendo limón o falsa limanda","LEM","Microstomus kitt"
2017,"merlán",10497.14,13770.73,NA,NA,NA
2017,"mero",34177.82,722008.39,NA,NA,NA
2017,"mexilla",144984.04,81855.92,NA,"MSM","Mytilus galloprovincialis"
2017,"miñoca",13.62,258.4,NA,NA,NA
2017,"miñoca de area",284.68,13351.69,NA,NA,NA
2017,"miñoca de tubo",1020.51,28122.5,NA,NA,NA
2017,"morea",62.05,86.35,"Morena","MMH","Muraena helena"
2017,"muxos",79433.85,68758.34,NA,NA,NA
2017,"navalla",566606.25,5519695.06999999,"Navaja","EQK","Ensis magnus (=arcuatus)"
2017,"nécora",149154.14,2251779.84,NA,"LIO","Necora puber"
2017,"ollomol",119863.94,1964473.63,"Besugo","SBR","Pagellus bogaraveo"
2017,"ortiguilla de mar",18436.72,147657.81,NA,"NOW","Anemonia sulcata"
2017,"ostra plana",78994.5,422110.69,NA,"OYF","Ostrea edulis"
2017,"ostra rizada",74977.07,86313.84,NA,"OYG","Crassostrea gigas"
2017,"ourizo",746766.09,4531876.81,"Erizo de mar","URM","Paracentrotus lividus"
2017,"ovas de maruca",2287,8191.22,NA,"LI0","Molva molva"
2017,"ovas de pescada",208492.55,733724.590000001,NA,"HK0","Merluccius merluccius"
2017,"palometón",5,71.25,NA,NA,NA
2017,"pampos",3269.1,14160.96,NA,NA,NA
2017,"pancho bicudo",192642.18,759951.86,"Aligote","SBA","Pagellus acarne"
2017,"patexo",2792,523.34,NA,NA,NA
2017,"patulate",5665.9,4160.77,"Falsa nécora","IOD","Liocarcinus depurator"
2017,"peixe araña",95.6,51.62,"Escorpión","WEG","Trachinus draco"
2017,"peixe cinta",5538.25,10816.01,"Pez cinta","CBC","Cepola macrophthalma"
2017,"peixe espada",1048291.15,6883216.91000001,NA,NA,NA
2017,"peixe pau",99440.7699999999,203023.9,"Maruca azul o arbitán","BLI","Molva dypterygia"
2017,"peixe porco",5500.37,15939.69,"Pez ballesta","TRG","Balistes capriscus (=carolinensis)"
2017,"peixe sabre",26175.27,73889.56,"Pez sable","LHT","Trichiurus lepturus"
2017,"peixe sabre alongado",9658.6,33216.35,"Sable alargado","BDL","Benthodesmus elongatus"
2017,"peixe sabre negro",1066,1100.68,"Sable negro","BSF","Aphanopus carbo"
2017,"peixe sabre prateado",8425.4,19708.94,"Pez cinto o sable plateado","SFS","Lepidopus caudatus"
2017,"peixe sapo",8032255.91,44446437.79,"Rape negro","ANK","Lophius budegassa"
2017,"peixes mariños nep",47278.5100000001,104392.12,NA,NA,NA
2017,"peneira",1491,30222.5,"Oreja de mar","HLT","Haliotis tuberculata"
2017,"percebe",343492.73,9573208.21999999,NA,"PCB","Pollicipes pollicipes"
2017,"pescada",32418093,142241711.53,"Merluza o merluza europea","HKE","Merluccius merluccius"
2017,"piardas",72136.55,89472.81,NA,NA,NA
2017,"pión de altura",89.2,65.13,"Peón","ARY","Argentina sphyraena"
2017,"polbo",2029694.11,15921698.2500001,"Pulpo","OCC","Octopus vulgaris"
2017,"polbo cabezón",500639.37,919164.060000001,"Pulpo blanco","EOI","Eledone cirrhosa"
2017,"pota común",23943.35,60759.4,"Volador","SQM","Illex coindetii"
2017,"pota pequena",881169.01,2062435.48,"Pota costera","TDQ","Todaropsis eblanae"
2017,"pota voadora",536928.75,1251731.78,"Pota","SQI","Illex illecebrosus"
2017,"potón común",15,45.25,NA,NA,NA
2017,"prago",19012.25,283001.18,"Pargo","RPG","Pagrus pagrus"
2017,"puntilla pequena",5580.25,55267.07,"Calamarín menor","OUM","Alloteuthis media"
2017,"quenlla",1889524.8,2731833.79,"Tintorera o caella","BSH","Prionace glauca"
2017,"rabioso",1033.5,757.24,"Almendra de mar","GKL","Glycymeris glycymeris"
2017,"raia boca de rosa",2277.45,5165.16,NA,NA,NA
2017,"raia coreada",177.5,492.21,"Raya de ojos","RJE","Raja microocellata"
2017,"raia cravuda",131104.63,208120.52,"Raya de clavos","RJC","Raja clavata"
2017,"raia de pintas",29773.9,53598.92,"Raya pintada","RJM","Raja montagui"
2017,"raia riscada",11606.05,23519.57,"Raya mosaico","RJU","Raja undulata"
2017,"raia santiaguesa",219084.75,420465.06,NA,NA,NA
2017,"raias",825478.259999999,2061391.85,NA,NA,NA
2017,"rapantes",7358393.62999999,32224610.78,"Lepidorhombus spp","LEZ","Gallo"
2017,"rapapelos de ollos grandes",10,28.41,NA,NA,NA
2017,"rei",12617,68096.5,NA,NA,NA
2017,"reloxo prateado",2144.5,6597.4,"Reloj mediterráneo","HPR","Hoplostethus mediterraneus"
2017,"reló",274554.15,618138.23,NA,"DSX","Dosinia exoleta"
2017,"ripia",10546.35,89162.1699999999,NA,NA,NA
2017,"robaliza",312483.189999999,4387383.60999999,"Lubina o róbalo","BSS","Dicentrarchus labrax"
2017,"robaliza de pintas",11.1,141.05,"Baila","SPU","Dicentrarchus punctatus"
2017,"rodaballo",63409.26,1134053.72,NA,NA,NA
2017,"roxa",5,12.5,"Alitan","SYT","Scyliorhinus stellaris"
2017,"saboga",485650.52,286034.11,"Salema","SLM","Sarpa salpa"
2017,"salema",361.5,243.55,NA,NA,NA
2017,"salmonete de lama",25382.1,271437.72,"Salmonete de fango","MUT","Mullus barbatus"
2017,"salmonete de rocha",92049.95,1098902.79,"Salmonete de roca","MUR","Mullus surmuletus"
2017,"sanmartiño",395976.15,3812155.42999999,"Pez de San Pedro","JOD","Zeus faber"
2017,"santiaguiño",1194.9,76641.48,"Santiaguiños o cigarras","YLX","Scyllarus spp"
2017,"sardiña",3453867.56,5992088.43000001,"Sardina","PIL","Sardina pilchardus"
2017,"sargo común",660358.14,3287589.40999999,"Sargo","SWA","Diplodus sargus"
2017,"serra",285.1,976.62,NA,NA,NA
2017,"serrán cabra",69123.88,188386.29,"Cabrilla","CBR","Serranus cabrilla"
2017,"serrán riscado",5681.25,10326.63,"Serrano","SRK","Serranus scriba"
2017,"solla",29180.99,122182.68,"Platija","FLE","Platichthys flesus"
2017,"solla de altura",20.4,160.43,"Solla","PLE","Pleuronectes platessa"
2017,"sollo rei",345.25,3500,"Esturión","APU","Acipenser sturio"
2017,"tapa",344.8,1759.88,"Rapeta","ZGP","Zeugopterus punctatus"
2017,"tomás",895.75,2371.65,NA,NA,NA
2017,"veleiro do indo-pacífico",2045,5383.31,"Pez vela","SFA","Istiophorus platypterus"
2017,"vello",1289.2,1621.92,"Bodión","YFC","Symphodus cinereus"
2017,"vieira",32652.5,148276.8,"Vieira o venera","SCE","Pecten maximus"
2017,"volandeira",174442.05,641506.18,NA,"QSC","Aequipecten opercularis"
2017,"xarda",8275635.99,8069272.39000001,"Caballa","MAC","Scomber scombrus"
2017,"xarda pintada",53826528.66,19472106.02,"Estornino del Atlántico o caballa del sur","VMA","Scomber colias"
2017,"xuliana",814552.400000001,4736174.5,"Rape blanco","MON","Lophius piscatorius"
2017,"xurelo",28258771.85,22700277.85,"Jurel","HOM","Trachurus trachurus"
2017,"xurelo do mediterráneo",114132,109371.99,"Jurel mediterráneo","HMM","Trachurus mediterraneus"
2017,"xurelo negro",15425.05,25136.09,"Chicharro","JAA","Trachurus picturatus"
2017,"zamborca",1445.13,5189.19,"Sábalo","ASD","Alosa alosa"
2017,"zamburiña",10862.55,77691.03,NA,"VSC","Chlamys varia"
2016,"abadexo",299343.85,1744818.36,"Abadejo","POL","Pollachius pollachius"
2016,"agulla",135475.05,104889.68,"Aguja","GAR","Belone belone"
2016,"alacha",30.6,81.82,"Sardinela","SIX","Sardinella spp"
2016,"alcrique",432009.35,126650.07,"Paparda","SAU","Scomberesox saurus"
2016,"ameixa babosa",923400.900000001,14595266.57,"Almeja babosa o chocha","CTS","Venerupis corrugata"
