"FAOcode","Area","Units","Country","Year","Catch","scientificname","English_name","Family","Order.or.higher.taxa","kingdom","phylum","class","order","family","genus","AphiaID"
"AMB","27.9.a","TLW","ES",2021,20.02,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2020,11.54,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2019,12.71,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2018,6.07,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2017,6.27,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2016,4.52,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2015,5.6,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2014,5.65,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2013,2.62,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2012,1.1,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2011,13.5,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2010,2.4,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2009,1.8,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2008,6,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2007,11.5,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMB","27.9.a","TLW","ES",2006,3.3,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",126816
"AMX","27.9.a","TLW","ES",2017,0.03,"Seriola spp","Amberjacks NEI","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",125944
"AMX","27.9.a","TLW","ES",2016,0.03,"Seriola spp","Amberjacks NEI","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Seriola",125944
"ANE","27.8.c","TLW","ES",2022,24602.44,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2021,27830.38,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2020,24683.07,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2019,19341.04,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2018,23143.36,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2017,16443.52,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2016,11370.82,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2015,17530.21,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2014,5964.33,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2013,4598.78,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2012,4668.57,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2011,7020.95,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2010,4038.1,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2009,0.01,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2008,0.01,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2007,0.4,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.8.c","TLW","ES",2006,297.9,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2022,6697.57,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2021,8290.05,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2020,7355.18,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2019,5477.86,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2018,5302.22,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2017,3374.45,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2016,6410.37,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2015,5697.3,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2014,6663.62,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2013,5331.31,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2012,4760.66,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2011,5991.16,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2010,3031,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2009,2205.4,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2008,2574,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2007,4540.3,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANE","27.9.a","TLW","ES",2006,3909.4,"Engraulis encrasicolus","European anchovy","ENGRAULIDAE","CLUPEIFORMES","Animalia","Chordata","Teleostei","Clupeiformes","Engraulidae","Engraulis",126426
"ANF","27.8.c","TLW","ES",2022,41.77,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2021,377.62,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2020,444.38,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2019,637.13,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2018,777.73,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2017,925.82,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2016,1098.66,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2015,1062.48,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2014,1156.26,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2013,1079.77,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.8.c","TLW","ES",2006,864.1,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2022,7.16,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2021,91.71,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2020,107.49,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2019,151.92,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2018,168.41,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2017,200.95,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2016,161.48,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2015,207.31,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2014,215.75,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2013,194.55,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANF","27.9.a","TLW","ES",2006,293.8,"Lophiidae","Anglerfishes NEI","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae",NA,125493
"ANK","27.8.c","TLW","ES",2022,126.64,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2021,17.46,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2020,16.7,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2019,8,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2018,14.65,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2017,48.27,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2016,62.4,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2015,33.29,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2014,16.42,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2013,39.39,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.8.c","TLW","ES",2006,0.3,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2022,163.64,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2021,46.09,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2020,55.34,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2019,58.46,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2018,39.49,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2017,75.48,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2016,84.43,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2015,73.19,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2014,50.56,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANK","27.9.a","TLW","ES",2013,37.22,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES","Animalia","Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius",126554
"ANN","27.8.c","TLW","ES",2022,0.05,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.8.c","TLW","ES",2021,0.07,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.8.c","TLW","ES",2020,0.21,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.8.c","TLW","ES",2019,2.8,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.8.c","TLW","ES",2018,0.02,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.8.c","TLW","ES",2015,0.01,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2022,0.06,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2021,4,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2020,6.36,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2019,6.18,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2018,30.43,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2017,29.02,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2016,5.64,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2015,0.55,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2014,1.06,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANN","27.9.a","TLW","ES",2013,4.51,"Diplodus annularis","Annular seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Diplodus",127049
"ANP","27.8.c","TLW","ES",2021,0.01,"Anotopterus pharao","Daggertooth","ANOTOPTERIDAE","AULOPIFORMES","Animalia","Chordata","Teleostei","Aulopiformes","Anotopteridae","Anotopterus",126334
"ANP","27.8.c","TLW","ES",2020,0.01,"Anotopterus pharao","Daggertooth","ANOTOPTERIDAE","AULOPIFORMES","Animalia","Chordata","Teleostei","Aulopiformes","Anotopteridae","Anotopterus",126334
