"CodTempo","Year","Month","Establecementos","Viaxeiros/Noites/Estadía media","Procedencia","Zonas turísticas","DatoN","DatoN_normalized"
200706,"2007","Xuño","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200706,"2007","Xuño","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",13696,0.178354234220156
200707,"2007","Xullo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",10729,0.139716893906838
200707,"2007","Xullo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",2967,0.038637340313318
200707,"2007","Xullo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",27645,0.360003125366254
200707,"2007","Xullo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",22653,0.29499550728601
200707,"2007","Xullo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",4992,0.0650076180802438
200707,"2007","Xullo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2,2.6044718782149e-05
200707,"2007","Xullo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200707,"2007","Xullo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",19745,0.257126486176766
200708,"2007","Agosto","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",16706,0.21755153598729
200708,"2007","Agosto","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",3039,0.0395749501894753
200708,"2007","Agosto","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",45709,0.595239025406623
200708,"2007","Agosto","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",39248,0.511101561380891
200708,"2007","Agosto","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",6461,0.0841374640257322
200708,"2007","Agosto","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.3,2.99514265994713e-05
200708,"2007","Agosto","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200708,"2007","Agosto","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",9608,0.125118829029444
200709,"2007","Setembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",6780,0.0882915966714849
200709,"2007","Setembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",2828,0.0368272323579586
200709,"2007","Setembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",19974,0.260108606477322
200709,"2007","Setembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",15023,0.195634905132112
200709,"2007","Setembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",4951,0.0644737013452097
200709,"2007","Setembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.1,2.73469547212564e-05
200709,"2007","Setembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200709,"2007","Setembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",7018,0.0913909182065607
200710,"2007","Outubro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",5449,0.0709588363219648
200710,"2007","Outubro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",1569,0.0204320818845959
200710,"2007","Outubro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",14428,0.187886601294423
200710,"2007","Outubro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",11670,0.151970934093839
200710,"2007","Outubro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",2758,0.0359156672005834
200710,"2007","Outubro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.1,2.73469547212564e-05
200710,"2007","Outubro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200710,"2007","Outubro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",4336,0.0564649503196989
200711,"2007","Novembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",4023,0.0523889518302926
200711,"2007","Novembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",313,0.00407599848940631
200711,"2007","Novembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",10259,0.133596384993033
200711,"2007","Novembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",9749,0.126954981703585
200711,"2007","Novembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",510,0.00664140328944798
200711,"2007","Novembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.4,3.12536625385787e-05
200711,"2007","Novembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200711,"2007","Novembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",3764,0.0490161607480043
200712,"2007","Decembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3576,0.0465679571824823
200712,"2007","Decembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",188,0.002448203565522
200712,"2007","Decembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",9044,0.117774218332878
200712,"2007","Decembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",8705,0.113359638499303
200712,"2007","Decembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",339,0.00441457983357425
200712,"2007","Decembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.4,3.12536625385787e-05
200712,"2007","Decembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200712,"2007","Decembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",3396,0.0442239324920889
200801,"2008","Xaneiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3074,0.0400307327681629
200801,"2008","Xaneiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",322,0.00419319972392598
200801,"2008","Xaneiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",6111,0.0795796382388561
200801,"2008","Xaneiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",5465,0.071167194072222
200801,"2008","Xaneiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",646,0.00841244416663411
200801,"2008","Xaneiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.8,2.34402469039341e-05
200801,"2008","Xaneiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200801,"2008","Xaneiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200802,"2008","Febreiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",4461,0.0580927452435832
200802,"2008","Febreiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",4283,0.055774765271972
200802,"2008","Febreiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",178,0.00231797997161126
200802,"2008","Febreiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",9732,0.126733601593937
200802,"2008","Febreiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",9441,0.122944095011134
200802,"2008","Febreiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",291,0.00378950658280267
200802,"2008","Febreiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.2,2.86491906603638e-05
