"Destinos","Indicadores","Orixe dos viaxeiros","CodTempo","Tempo","DatoN","DatoN_normalized"
"O Ribeiro","Indicador Poboación (2)","Todas",2015,2015,2.2,3.85223301106875e-06
"Ría de Arousa","Indicador Poboación (2)","Todas",2015,2015,9.34,4.44757811277938e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Todas",2015,2015,2.27,3.85806972775219e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Todas",2015,2015,2.21,3.85306682773781e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Todas",2015,2015,2.32,3.8622388110975e-06
"Ribeira Sacra","Indicador Poboación (2)","Todas",2015,2015,4.69,4.05985336166531e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Todas",2015,2015,1.98,3.83388904434937e-06
"Terras de Santiago","Indicador Poboación (2)","Todas",2015,2015,6.57,4.21661089544906e-06
"Verín - Viana","Indicador Poboación (2)","Todas",2015,2015,1.69,3.80970836094656e-06
"Galicia","Indicador Estacional (1)","Todas",2015,2015,38.2,6.85397301969375e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Todas",2015,2015,31.8,6.32033035149375e-06
"Ancares - Courel","Indicador Estacional (1)","Todas",2015,2015,32.7,6.39537385170937e-06
"Celanova - Limia","Indicador Estacional (1)","Todas",2015,2015,30.5,6.21193418451562e-06
"Costa da Morte","Indicador Estacional (1)","Todas",2015,2015,40.8,7.07076535365e-06
"Deza - Tabeirós","Indicador Estacional (1)","Todas",2015,2015,37,6.75391501940625e-06
"Ferrolterra","Indicador Estacional (1)","Todas",2015,2015,40.2,7.02073635350625e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Todas",2015,2015,28.5,6.04517085070312e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Todas",2015,2015,27.4,5.95345101710625e-06
"Mariña Lucense","Indicador Estacional (1)","Todas",2015,2015,48.8,7.7378186889e-06
"O Ribeiro","Indicador Estacional (1)","Todas",2015,2015,25.3,5.77834951660312e-06
"Ría de Arousa","Indicador Estacional (1)","Todas",2015,2015,55.4,8.28813769048125e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Todas",2015,2015,64.1,9.01355819256562e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Todas",2015,2015,38.4,6.870649353075e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Todas",2015,2015,39.1,6.92901651990937e-06
"Ribeira Sacra","Indicador Estacional (1)","Todas",2015,2015,30.8,6.2369486845875e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Todas",2015,2015,23.1,5.59490984940937e-06
"Terras de Santiago","Indicador Estacional (1)","Todas",2015,2015,29,6.08686168415625e-06
"Verín - Viana","Indicador Estacional (1)","Todas",2015,2015,24.3,5.69496784969687e-06
"Galicia","Indicador Estacional (2)","Todas",2015,2015,0.2,3.68546967725625e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Todas",2015,2015,0.6,3.71882234401875e-06
"Ancares - Courel","Indicador Estacional (2)","Todas",2015,2015,-3.1,3.41031017646562e-06
"Celanova - Limia","Indicador Estacional (2)","Todas",2015,2015,-0.1,3.66045517718437e-06
"Costa da Morte","Indicador Estacional (2)","Todas",2015,2015,-0.8,3.60208801035e-06
"Deza - Tabeirós","Indicador Estacional (2)","Todas",2015,2015,2.6,3.88558567783125e-06
"Ferrolterra","Indicador Estacional (2)","Todas",2015,2015,-2.9,3.42698650984687e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Todas",2015,2015,1.2,3.7688513441625e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Todas",2015,2015,-0.7,3.61042617704062e-06
"Mariña Lucense","Indicador Estacional (2)","Todas",2015,2015,-1.2,3.5687353435875e-06
"O Ribeiro","Indicador Estacional (2)","Todas",2015,2015,0.1,3.67713151056562e-06
"Ría de Arousa","Indicador Estacional (2)","Todas",2015,2015,-0.2,3.65211701049375e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Todas",2015,2015,3.9,3.99398184480937e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Todas",2015,2015,-0.1,3.66045517718437e-06
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Todas",2015,2015,-1.6,3.535382676825e-06
"Ribeira Sacra","Indicador Estacional (2)","Todas",2015,2015,0.4,3.7021460106375e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Todas",2015,2015,0.7,3.72716051070937e-06
"Terras de Santiago","Indicador Estacional (2)","Todas",2015,2015,1.1,3.76051317747187e-06
"Verín - Viana","Indicador Estacional (2)","Todas",2015,2015,2.6,3.88558567783125e-06
"Galicia","Noites","Fóra de Galicia",2015,2015,6539153,0.545249146088349
"A Coruña e As Mariñas","Noites","Fóra de Galicia",2015,2015,850321,0.0709048511787333
"Ancares - Courel","Noites","Fóra de Galicia",2015,2015,75953,0.00633675653987428
"Celanova - Limia","Noites","Fóra de Galicia",2015,2015,26589,0.00222070393471416
"Costa da Morte","Noites","Fóra de Galicia",2015,2015,222362,0.0185445830099514
"Deza - Tabeirós","Noites","Fóra de Galicia",2015,2015,53678,0.00447942990953756
"Ferrolterra","Noites","Fóra de Galicia",2015,2015,280307,0.0233761336988341
"Lugo e a Terra Chá","Noites","Fóra de Galicia",2015,2015,384358,0.0320520795220963
"Manzaneda - Trevinca","Noites","Fóra de Galicia",2015,2015,16263,0.00135970484224022
"Mariña Lucense","Noites","Fóra de Galicia",2015,2015,259459,0.0216377927071726
"O Ribeiro","Noites","Fóra de Galicia",2015,2015,46445,0.00387633031280466
"Ría de Arousa","Noites","Fóra de Galicia",2015,2015,1176548,0.0981062022285585
"Ría de Muros e Noia","Noites","Fóra de Galicia",2015,2015,52317,0.00436594746087816
"Ría de Vigo e Baixo Miño","Noites","Fóra de Galicia",2015,2015,797964,0.0665392372445227
"Ría e Terras de Pontevedra","Noites","Fóra de Galicia",2015,2015,341261,0.0284585798234377
"Ribeira Sacra","Noites","Fóra de Galicia",2015,2015,179098,0.0149371585729194
"Terras de Ourense e Allariz","Noites","Fóra de Galicia",2015,2015,161732,0.0134891525454255
"Terras de Santiago","Noites","Fóra de Galicia",2015,2015,1575667,0.131385409742514
"Verín - Viana","Noites","Fóra de Galicia",2015,2015,38832,0.00324154568264737
"Galicia","Indicador Área","Fóra de Galicia",2015,2015,221.1,2.21044798968469e-05
"A Coruña e As Mariñas","Indicador Área","Fóra de Galicia",2015,2015,904,7.9045820227125e-05
"Ancares - Courel","Indicador Área","Fóra de Galicia",2015,2015,35,6.58715168559375e-06
"Celanova - Limia","Indicador Área","Fóra de Galicia",2015,2015,15,4.91951834746875e-06
"Costa da Morte","Indicador Área","Fóra de Galicia",2015,2015,130,1.45084100416875e-05
"Deza - Tabeirós","Indicador Área","Fóra de Galicia",2015,2015,35,6.58715168559375e-06
"Ferrolterra","Indicador Área","Fóra de Galicia",2015,2015,176,1.8343966719375e-05
"Lugo e a Terra Chá","Indicador Área","Fóra de Galicia",2015,2015,90,1.11731433654375e-05
"Manzaneda - Trevinca","Indicador Área","Fóra de Galicia",2015,2015,12,4.66937334675e-06
"Mariña Lucense","Indicador Área","Fóra de Galicia",2015,2015,186,1.91777833884375e-05
"O Ribeiro","Indicador Área","Fóra de Galicia",2015,2015,46,7.5043500215625e-06
"Ría de Arousa","Indicador Área","Fóra de Galicia",2015,2015,1869,0.000159509128791656
"Ría de Muros e Noia","Indicador Área","Fóra de Galicia",2015,2015,130,1.45084100416875e-05
"Ría de Vigo e Baixo Miño","Indicador Área","Fóra de Galicia",2015,2015,495,4.49427184624687e-05
"Ría e Terras de Pontevedra","Indicador Área","Fóra de Galicia",2015,2015,350,3.28523767610625e-05
"Ribeira Sacra","Indicador Área","Fóra de Galicia",2015,2015,70,9.5055100273125e-06
"Terras de Ourense e Allariz","Indicador Área","Fóra de Galicia",2015,2015,203,2.05952717258437e-05
"Terras de Santiago","Indicador Área","Fóra de Galicia",2015,2015,520,4.7027260135125e-05
"Verín - Viana","Indicador Área","Fóra de Galicia",2015,2015,22,5.5031900158125e-06
"Galicia","Indicador Costa","Fóra de Galicia",2015,2015,2585,0.000219210402296531
"A Coruña e As Mariñas","Indicador Costa","Fóra de Galicia",2015,2015,4410,0.000371381944400437
"Ancares - Courel","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Celanova - Limia","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Costa da Morte","Indicador Costa","Fóra de Galicia",2015,2015,488,4.4359046794125e-05
"Deza - Tabeirós","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Ferrolterra","Indicador Costa","Fóra de Galicia",2015,2015,586,5.25304501509375e-05
"Lugo e a Terra Chá","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Mariña Lucense","Indicador Costa","Fóra de Galicia",2015,2015,989,8.61332619141562e-05
"O Ribeiro","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Ría de Arousa","Indicador Costa","Fóra de Galicia",2015,2015,2375,0.000201700252246219
"Ría de Muros e Noia","Indicador Costa","Fóra de Galicia",2015,2015,365,3.41031017646562e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Fóra de Galicia",2015,2015,2725,0.000230883835663406
"Ría e Terras de Pontevedra","Indicador Costa","Fóra de Galicia",2015,2015,1640,0.000140414727070125
"Ribeira Sacra","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Terras de Santiago","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Verín - Viana","Indicador Costa","Fóra de Galicia",2015,2015,NA,NA
"Galicia","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.66,3.72382524403312e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.55,3.71465326067344e-06
"Ancares - Courel","Indicador Poboación (1)","Fóra de Galicia",2015,2015,1.1,3.76051317747187e-06
"Celanova - Limia","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.16,3.68213441058e-06
"Costa da Morte","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.51,3.71131799399719e-06
"Deza - Tabeirós","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.21,3.68630349392531e-06
"Ferrolterra","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.39,3.70131219396844e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.54,3.71381944400437e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.15,3.68130059391094e-06
"Mariña Lucense","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.98,3.75050737744312e-06
"O Ribeiro","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.27,3.69130639393969e-06
"Ría de Arousa","Indicador Poboación (1)","Fóra de Galicia",2015,2015,1.68,3.8088745442775e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.33,3.69630929395406e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.42,3.70381364397562e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.41,3.70297982730656e-06
"Ribeira Sacra","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.79,3.73466486073094e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.3,3.69380784394687e-06
"Terras de Santiago","Indicador Poboación (1)","Fóra de Galicia",2015,2015,1.58,3.80053637758687e-06
"Verín - Viana","Indicador Poboación (1)","Fóra de Galicia",2015,2015,0.31,3.69464166061594e-06
"Galicia","Indicador Poboación (2)","Fóra de Galicia",2015,2015,2.4,3.86890934445e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.99,3.83472286101844e-06
"Ancares - Courel","Indicador Poboación (2)","Fóra de Galicia",2015,2015,4,4.0023200115e-06
"Celanova - Limia","Indicador Poboación (2)","Fóra de Galicia",2015,2015,0.58,3.71715471068062e-06
"Costa da Morte","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.87,3.82471706098969e-06
"Deza - Tabeirós","Indicador Poboación (2)","Fóra de Galicia",2015,2015,0.76,3.73216341072375e-06
"Ferrolterra","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.44,3.78886294422e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.99,3.83472286101844e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Fóra de Galicia",2015,2015,0.53,3.71298562733531e-06
"Mariña Lucense","Indicador Poboación (2)","Fóra de Galicia",2015,2015,3.59,3.96813352806844e-06
"O Ribeiro","Indicador Poboación (2)","Fóra de Galicia",2015,2015,0.99,3.75134119411219e-06
"Ría de Arousa","Indicador Poboación (2)","Fóra de Galicia",2015,2015,6.13,4.17992296201031e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.22,3.77051897750062e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.52,3.7955334775725e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.5,3.79386584423437e-06
"Ribeira Sacra","Indicador Poboación (2)","Fóra de Galicia",2015,2015,2.87,3.90809872789594e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.08,3.75884554413375e-06
"Terras de Santiago","Indicador Poboación (2)","Fóra de Galicia",2015,2015,5.77,4.14990556192406e-06
"Verín - Viana","Indicador Poboación (2)","Fóra de Galicia",2015,2015,1.13,3.76301462747906e-06
"Galicia","Indicador Estacional (1)","Fóra de Galicia",2015,2015,39.7,6.97904552005312e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Fóra de Galicia",2015,2015,33.9,6.49543185199687e-06
"Ancares - Courel","Indicador Estacional (1)","Fóra de Galicia",2015,2015,37.5,6.79560585285937e-06
"Celanova - Limia","Indicador Estacional (1)","Fóra de Galicia",2015,2015,42.3,7.19583785400937e-06
"Costa da Morte","Indicador Estacional (1)","Fóra de Galicia",2015,2015,45.7,7.47933552149062e-06
"Deza - Tabeirós","Indicador Estacional (1)","Fóra de Galicia",2015,2015,46.9,7.57939352177812e-06
"Ferrolterra","Indicador Estacional (1)","Fóra de Galicia",2015,2015,39.5,6.96236918667187e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Fóra de Galicia",2015,2015,31.9,6.32866851818437e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Fóra de Galicia",2015,2015,30.5,6.21193418451562e-06
"Mariña Lucense","Indicador Estacional (1)","Fóra de Galicia",2015,2015,53.8,8.15472702343125e-06
"O Ribeiro","Indicador Estacional (1)","Fóra de Galicia",2015,2015,29.5,6.12855251760937e-06
"Ría de Arousa","Indicador Estacional (1)","Fóra de Galicia",2015,2015,54.1,8.17974152350312e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Fóra de Galicia",2015,2015,65.3,9.11361619285312e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Fóra de Galicia",2015,2015,41.8,7.15414702055625e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Fóra de Galicia",2015,2015,41,7.08744168703125e-06
"Ribeira Sacra","Indicador Estacional (1)","Fóra de Galicia",2015,2015,34.7,6.56213718552187e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Fóra de Galicia",2015,2015,28.7,6.06184718408437e-06
"Terras de Santiago","Indicador Estacional (1)","Fóra de Galicia",2015,2015,31,6.25362501796875e-06
"Verín - Viana","Indicador Estacional (1)","Fóra de Galicia",2015,2015,25.7,5.81170218336562e-06
"Galicia","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0.4,3.7021460106375e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Fóra de Galicia",2015,2015,1.9,3.82721851099687e-06
"Ancares - Courel","Indicador Estacional (2)","Fóra de Galicia",2015,2015,-3,3.41864834315625e-06
"Celanova - Limia","Indicador Estacional (2)","Fóra de Galicia",2015,2015,1.7,3.81054217761562e-06
"Costa da Morte","Indicador Estacional (2)","Fóra de Galicia",2015,2015,-0.9,3.59374984365937e-06
"Deza - Tabeirós","Indicador Estacional (2)","Fóra de Galicia",2015,2015,3.4,3.95229101135625e-06
"Ferrolterra","Indicador Estacional (2)","Fóra de Galicia",2015,2015,-3.5,3.37695750970312e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0,3.668793343875e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0.7,3.72716051070937e-06
"Mariña Lucense","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0,3.668793343875e-06
"O Ribeiro","Indicador Estacional (2)","Fóra de Galicia",2015,2015,-0.9,3.59374984365937e-06
"Ría de Arousa","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0.7,3.72716051070937e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Fóra de Galicia",2015,2015,5.8,4.15240701193125e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Fóra de Galicia",2015,2015,-0.2,3.65211701049375e-06
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Fóra de Galicia",2015,2015,1,3.75217501078125e-06
"Ribeira Sacra","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0.1,3.67713151056562e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Fóra de Galicia",2015,2015,1,3.75217501078125e-06
"Terras de Santiago","Indicador Estacional (2)","Fóra de Galicia",2015,2015,0.4,3.7021460106375e-06
"Verín - Viana","Indicador Estacional (2)","Fóra de Galicia",2015,2015,1.6,3.802204010925e-06
"Galicia","Noites","Todas",2016,2016,10064711,0.839216048903014
"A Coruña e As Mariñas","Noites","Todas",2016,2016,1226618,0.102281122290554
"Ancares - Courel","Noites","Todas",2016,2016,73295,0.00611512806923747
"Celanova - Limia","Noites","Todas",2016,2016,63261,0.00527847642350016
"Costa da Morte","Noites","Todas",2016,2016,333874,0.0278426394500012
"Deza - Tabeirós","Noites","Todas",2016,2016,102693,0.0085663823129474
"Ferrolterra","Noites","Todas",2016,2016,409176,0.0341214457313756
"Lugo e a Terra Chá","Noites","Todas",2016,2016,566865,0.0472698174041553
"Manzaneda - Trevinca","Noites","Todas",2016,2016,82447,0.00687823708476347
"Mariña Lucense","Noites","Todas",2016,2016,381855,0.03184337520983
"O Ribeiro","Noites","Todas",2016,2016,121524,0.010136542482459
"Ría de Arousa","Noites","Todas",2016,2016,1971593,0.164398379594038
"Ría de Muros e Noia","Noites","Todas",2016,2016,123520,0.0103029722896039
"Ría de Vigo e Baixo Miño","Noites","Todas",2016,2016,1438765,0.119970292779715
"Ría e Terras de Pontevedra","Noites","Todas",2016,2016,563100,0.0469558854282532
"Ribeira Sacra","Noites","Todas",2016,2016,331259,0.0276245963910413
"Terras de Ourense e Allariz","Noites","Todas",2016,2016,324404,0.027053015064399
"Terras de Santiago","Noites","Todas",2016,2016,1888868,0.157500631199218
"Verín - Viana","Noites","Todas",2016,2016,61596,0.00513964594810125
"Galicia","Indicador Área","Todas",2016,2016,340,3.2018560092e-05
"A Coruña e As Mariñas","Indicador Área","Todas",2016,2016,1303,0.000112315105322719
"Ancares - Courel","Indicador Área","Todas",2016,2016,34,6.5037700186875e-06
"Celanova - Limia","Indicador Área","Todas",2016,2016,36,6.6705333525e-06
"Costa da Morte","Indicador Área","Todas",2016,2016,194,1.98448367236875e-05
"Deza - Tabeirós","Indicador Área","Todas",2016,2016,66,9.1719833596875e-06
"Ferrolterra","Indicador Área","Todas",2016,2016,258,2.51812634056875e-05
"Lugo e a Terra Chá","Indicador Área","Todas",2016,2016,133,1.47585550424062e-05
